id	title	text	score
3089937	牛市都有哪些特征？复盘A股史上3次大牛	<p>近期，沪指强力拉升至3200点关口。券商、保险银行也在平静中轮动起来，茅台五粮液(000858,诊股)股价创历史新高，北上资金扫货100多亿……</p><p>这一切，看起来像极了牛市。</p><p>面对这波年后的急涨行情，很多去年年底估值底部早已布局的人已经稳稳赚取收益后落袋为安，也有不少人在不断徘徊中，错过了最佳的上车机会。正如巴菲特所言：“等到你看到知更鸟的时候，春天都结束了。”</p><p>全球投资之父约翰。邓普顿爵士有句非常著名的话：“行情总在绝望中诞生，在怀疑中成长，在憧憬中成熟，在乐观中灭亡”，更是恰如其分地阐明了牛市形成到破灭的市场情绪变化。</p><p>纵观A股最近三轮牛市（2005/06-2007/10、2008/10-2010/11、2012/12-2015/06），这一观点也可以得到印证。</p><p><strong>2005/06-2007/10</strong></p><p>这个时期中国经济快速增长，汇率改革使人民币不断升值，资本市场盛行人民币资产重估理论，是一个实体和金融共同繁荣的“繁荣牛”。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16a00050ebe35e583fb762f5.jpg" alt="empty"/></p><p><strong>2008/10-2010/11</strong></p><p>此次牛市背景是四万亿投资+十万亿信贷，这是一个全球开启直升机撒钱模式的“政策牛”。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16a00050f9b35c523fe4110f.jpg" alt="empty"/></p><p><strong>2012/12-2015/06</strong></p><p>此次牛市起源于“十八大”之后改革预期升温，中国梦提振市场情绪，“大众创业，万众创新”助推估值，货币政策大幅放松和融资快速增长推动了“水牛”。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16a0005105435e593fb202a8.jpg" alt="empty"/></p><p>事实上，牛市的形成可以主要分为三个阶段，而且各阶段的特征甚是明显——</p><p><strong>第一阶段是孕育准备期：盈利回落、估值修复。</strong></p><p>这一阶段宏观基本面仍在下行，企业盈利增速回落触底，但宏观政策逐渐放宽导致流动性好转，市场投资者信心恢复，企业估值修复推动市场上涨。</p><p>这个阶段是市场熊转牛的关键时期，通常是在大片的质疑声中展开和结束。因为此前市场已经超跌太多，损失厌恶心理让市场上大多数人都不会相信“bull market is coming”。</p><p>所以这个时候投资者最难克服恐惧心理去买股票，但是真正的投资高手会早早进场捡便宜。大量有投资价值的股票回到估值底部，低价让他们在随后展开的牛市中占尽先发优势，这也是逆向投资者在市场上取得超额收益的原因。</p><p>所以类似今年一季度的行情，市场回暖后超跌低价的股票成为资金首选的对象。只要股票价格低以及严重超跌，稍微有一点利好或者题材，股价就能炒作起来。因此，牛市第一阶段，市场以超跌反弹为主，资金偏好超跌低价标的。</p><p><strong>第二阶段全面爆发期：戴维斯双击。</strong></p><p>这个阶段基本面拐点出现，企业盈利触底回升，盈利和估值均上行，形成戴维斯双击，牛市全面爆发。</p><p>因为第一阶段的超跌反弹机会已经被市场反应了，所以接下来就是价值的修复性机会。</p><p>牛市的启动，金融股，特别是券商股（短期内业绩的大幅增长带来的利好），必然会带领指数一路上涨。随后，偏好稳健的白马与蓝筹品种大机构大资金进场，助力股市继续坚挺。</p><p>与此同时，股市大涨的新闻会每天挑动着大家的神经，越来越多的机构会加大募资，散户也被逐渐吸引进场。很多的金融机构不断创下募资新高，场外配置和融资融券加杠杆的比例也会大幅提高。</p><p>还有最典型的就是所有板块都会轮动，就像是流动的水，一个洼地填平，流向另外一个相对低的洼地。即使是B股这种很少有人理会的洼地，也会在漫长的等待后被迅速填平。</p><p>所以此时纠结于看着大盘天天涨要不要追的时候，还不如去找滞涨的板块洼地，非常有可能那片洼地很快就会被填满。这样的操作比追着市场炒热点好，因为热点一直在换，资金池也在换，这样就会处于很被动的局面，快进快出的局面可能是颗粒无收。</p><p><strong>第三阶段泡沫疯狂期：末日狂欢。</strong></p><p>此时盈利增速已趋于平缓，失去第二阶段的加速度，但以散户为代表的增量资金仍在加速进场，推动市盈率走向市梦率，构筑市场泡沫，末日狂欢时的音乐随时会戛然而止。</p><p>上班时听到扫地阿姨讨论股票，去饭堂吃饭时听到隔壁几桌在讨论股票，出去逛街买衣服也能听到售货员讨论股票。不管走到哪里，都能听到有人在说股票，意味着到了牛市最狂热的时期。</p><p>此时市场主流参与者基于“哪些股票还能涨”来操作，完全不理会股票的价值。市场完全进入了一个搏傻的局面，所有人都认为自己不是最后买单的那一个。</p><p>各种不带翅膀的动物满天飞，轮动让垃圾股、小盘骨鸡犬升天，所有个股都在上涨，人们尽情地徜徉在虚假的财富幻觉中不能自拔。</p><p>天欲将其消亡，必先让其疯狂。泡沫破裂的那一刻，便是尸横遍野、惨绝人寰。</p><p><strong>总结</strong></p><p>资本市场是一个人性与财富的炼丹炉。你可以看到人性的疯狂、资本的逐利和各种血雨腥风的案例。</p><p>牛熊交替、周期轮回、人性不变。A股一直都是一个牛短熊长的市场，但是熊长也意味着很多优秀股票的估值会回归。所以来之不易的牛市到来时，把握住核心的变化，理性投资，方能享受财富的增值。</p>	1
3090958	华致酒行一季度净利润增长超四成	<p><img class="ke_img" src="https://pifm.eastmoney.com/EM_Finance2014PictureInterface/Index.aspx?id=3007552&imageType=k&token=28dfeb41d35cc81d84b4664d7c23c49f&at=1" alt="empty"/></p><p>4月8日，华致酒行连锁管理股份有限公司(简称“华致酒行”)发布一季度业绩预告显示，今年1-3月净利润预计为8600万元–9000万元，比上年同期增长40.77%-47.32%。华致酒行称，春节旺季备货计划得当，畅销产品茅台、五粮液等因备货充足，销售收入大幅增长。</p><p>此前，华致酒行的2018年度业绩快报显示，其2018年营业总收入为27.2亿元，同比增长13.06%；净利润为2.29亿元，同比增长13.29%。此外，2018年末，华致酒行总资产26.73亿元，比期初增长35.18%，主要是公司为了满足今年春节旺季的销售以及后期业务扩张，增加了五粮液年份酒、茅台以及奔富等主销产品采购额，存货比期初增长53.30%，导致总资产增幅较大。</p><p>在此次的一季度预报中，华致酒行提到了茅台与五粮液。华致酒行称，1-3月，公司加强了精细化营销，华致酒行、华致酒库以及终端网点的单店销售额大幅提升。公司毛利率较高的主销产品如飞天茅台、贵州茅台酒(金)、荷花酒等，随着销售收入的增长，其利润贡献也大幅增长。</p><p>华致酒行成立于2005年，是国内领先的精品酒水营销和服务商之一。截至2018年6月，其产品线以国内外知名品牌的白酒、葡萄酒、黄酒为主，覆盖品类近4000种。今年1月29日，华致酒行在深交所创业板敲钟上市，在敲钟上市仪式现场，中国贵州茅台酒厂(集团)有限责任公司党委书记、董事长李保芳，五粮液集团有限公司总经理、宜宾五粮液股份有限公司董事长刘中国为华致酒行站台并敲钟。</p>	1
3261768	央视首届“标王”破产拍卖，作价仅1.33亿	<p><span>6月13日上午10点，央视首届“标王”山东孔府宴有限公司的破产拍卖正式结束。</span></p><p>值得一提的是，<b>该公司曾经在1994年11月斥资3000万元，击败孔府家酒和太阳神，夺得首届1995年央视标王，名噪一时。</b></p><p>曾经号称超过茅台、五粮液的孔府宴酒走到如今被破产拍卖的地步，其结局让人不胜唏嘘。</p><p><img class="ke_img" src="https://img3.gelonghui.com/201906/p20190613161659526.png?x-oss-process=style/wm" alt="empty"/></p><p>（图片来源：阿里拍卖官网）</p><p><b>拍卖资产作价1.33亿</b></p><p>据悉，此次孔府宴公司拍卖的<b>资产包括该公司的4宗土地、5项房产、构筑物、辅助设施、机器设备等资产以及“孔府宴牌”43件注册商标，起拍价约为1.33亿元。</b></p><p>具体来看，<b>上述的4宗土地均位于山东省鱼台县，土地面积合计约26.11万多平方米</b>，批准使用期限均为50年，使用权终止日期分别为2038年11月、2042年5月、2045年10月、2046年9月。</p><p>目前，其中的一宗土地及地上部分房产由李更卜村实际占有并转租使用，管理人已申请法院强制执行占有人出清。</p><p><img class="ke_img" src="https://img3.gelonghui.com/201906/p20190613161734885.png?x-oss-process=style/wm" alt="empty"/></p><p>（图片来源：阿里拍卖官网）</p><p><b>上述的五项房产也全部位于山东省鱼台县，房产面积合计约8.01万平方米</b>，建筑年代从上世纪70年代到本世纪初不等。但是，部分房产存在产权不明晰等情况。</p><p><img class="ke_img" src="https://img3.gelonghui.com/201906/p20190613161757875.png?x-oss-process=style/wm" alt="empty"/></p><p>（图片来源：阿里拍卖官网）</p><p>此外，孔府宴公司的注册商标、构筑物、辅助设施、机器设备等资产也都做了相应的评估。</p><p><b>从结果来看，此次拍卖受到了5395次围观，但是只有1人报名参加了拍卖，最终以起拍价成交。</b></p><p><b>曾夺央视首届“标王”</b></p><p>值得注意的是，虽然孔府宴公司如今落魄到破产拍卖仅卖1.33亿元的境地，但是该公司在20世纪90年代却相当出名，远超当时的贵州茅台（600519.SH）、五粮液（000858.SZ）。</p><p>据相关资料显示，山东孔府宴有限公司成立于2000年6月28日，注册资本约为1.01亿元，法定代表人江廷华，经营范围包括白酒生产、加工及销售，其营业期限为2000年6月28日至2010年6月27日，目前处于吊销状态。</p><p>而孔府宴酒品牌则诞生于上世纪70年代。1975年，其前身国营山东鱼台县酒厂成立，1993年，山东孔府宴酒业总公司、山东孔府宴酒厂相继成立。</p><p>彼时的孔府宴酒，尽管只是山东区域性白酒，却在江廷华的带领下，经过一系列大规模广告营销，渐渐在全国多个地区热销。</p><p>据悉，1992年4月，山东省济宁市与陕西省西安市缔结为经济技术协作友好城市，两市在西安举行经济技术洽谈会，当时孔府宴酒在西安电视台及所有公交车上打出广告，还在西安最繁华的百货门前派出一批礼仪小姐请路人现场品酒。当年，孔府宴酒在西安的销售额猛增1000余万元。</p><p>1993年至1994年，江廷华又通过租用数百辆公共汽车做广告、利用航模和飞艇带着孔府宴广告飞翔在武汉上空、在电视、广播、报纸上大手笔投入广告等方式，拿下了武汉及东北的市场。</p><p>此后，孔府宴酒销量不出意外的大幅增长，该公司也萌生了“上央视”的念头。</p><p>1994年11月8日，孔府宴酒在北京梅地亚中心，参加央视首次拿出《新闻联播》至《天气预报》节目之间的时间进行的广告招标时，<b>花费逾3000万元击败孔府家酒、太阳神，夺得央视首届“标王”。</b></p><p><b>夺得“标王”后，孔府宴酒在1995年头两个月的销售收入就达到了2.7亿元，而前一年的全年销售收入仅为3.5亿元。</b></p><p><b>1995年底，在对央视第二届“标王”的争夺中，孔府宴酒败给了同是鲁酒的秦池。此后，秦池以6666万元和3.21亿元的高价接连摘取1996年和1997年两届“标王”桂冠。</b></p><p><b>实际上，包括孔府宴酒、秦池在内的鲁酒盛极而衰的转折点在1997年。</b>这一年，秦池被爆出从四川酒厂收购原酒进行勾兑的丑闻。这则报道不仅把秦池直接拉下马来，还间接导致鲁酒集体遭到质疑，曾经名噪一时的孔府宴酒、孔府家酒等鲁酒的市场全面萎缩。</p><p><b>在鲁酒的声势持续走低的时候，川酒却借此机会崛起了，五粮液、泸州老窖、剑南春等成为四川知名白酒的代表。与此同时，贵州的贵州茅台也取得了很大的发展，至今日已经成为了世界上最著名的白酒品牌。</b></p><p>此后，孔府宴历经股份转让、注资重组、恢复生产。然而自2011年重组推出新品以来，该公司没能迎来“重生”，更没有再现往日辉煌。</p><p>回顾孔府宴酒从辉煌走向没落的经历，在过去的20多年中，有六七家含“孔府宴”字样的公司在鱼台县成立和吊销，共同组成了繁杂的“孔府宴系”，或许也导致了日后的产权不明，这不得不说是一个败笔。</p><p>此外，制约孔府宴发展的还有错综复杂的法律纠纷。例如，该公司的大股东上海舜达与广东凯利这两个股东之间，曾相互提起诉讼，股东内斗不休或许也影响到了该公司的经营发展。</p><p>时至今日，贵州茅台已经成为了中国白酒的代表，市值超过了万亿，而孔府宴酒却走向了另一个极端。</p>	1
3229385	白酒板块盘中发力 酒鬼酒涨超5%	<p>受茅台股东大会消息面带动，白酒板块盘中发力，酒鬼酒（000799）涨逾5%，茅台涨近4%，伊力特（600197）、舍得酒业（600702）、今世缘（603369）、五粮液（000858）等个股纷纷跟涨。</p>	1
3093573	消费板块强势 年内第九只分级基金上折	<p>上证指数在突破3200点之后呈现小幅震荡，但仍有板块延续强势表现。昨日，在食品饮料板块带动下，国泰国证食品饮料行业指数分级基金触发上折。</p><p>资料显示，国泰国证食品饮料行业基金跟踪的国证食品行业指数，其成份股包括贵州茅台(600519,诊股)、五粮液(000858,诊股)、海天味业(603288,诊股)、双汇发展(000895,诊股)等。截至4月9日，国证食品行业指数今年以来上涨51.08%，其中的酒类板块表现更为突出，受此影响，鹏华中证酒分级在3月底触发上折。</p><p>一位指数基金经理表示，在经济确定下行阶段，食品行业收入增速和盈利增幅相比其他行业仍然具备优势。与此同时，居民收入逐步增加，消费升级仍在继续，利好食品行业中长期投资机会。“食品行业业绩确定性相比其他行业更高，结构性行情仍然可期。”</p><p>统计显示，截至目前，今年以来已有9只分级基金上折。除上述两只分级基金以外，其他均为证券金融相关基金，分别为长盛中证全指证券、申万菱信中证申万证券、融通中证全指证券、鹏华中证证券、交银互联网金融、华安中证全指证券和富国证券分级。</p><p>食品和证券金融两大行业板块今年整体向好，相关分级B交投活跃。据万得统计，截至4月9日，融通证券B、鹏华证券B、鹏华酒B、华安证券(600909,诊股)B、富国证券B等分级B的涨幅都实现了翻倍；交银互联网金融B、长盛证券B、申万证券B、国泰食品B等基金的价格涨幅分别达到97.75%、94%、89.73%和84%。</p><p>除了价格上涨，与去年底相比，多只分级基金B份额规模都出现了显著增长，截至4月9日，华安证券B份额已翻倍，长盛证券B、富国证券B、申万证券B份额上涨了40.42%、36.43%和30.4%。</p><p>“市场走势开始分化，一些前期的热点板块出现回调，市场风格转向蓝筹股。”前海开源基金首席经济学家杨德龙认为，茅台股价创出新高，显示消费白马股依然受到各路资金的追捧。而作为行情风向标的券商股，长期投资机会值得坚定看好。</p>	1
3229795	刮起“涨价风”，白酒行业结构分化，次高端白酒消费升级！	<p>刮起“涨价风”，白酒行业结构分化，次高端白酒消费升级！</p><p>中食团队 中食财经 昨天</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b02247f0c22c13fe27e4f0.jpeg" alt="empty"/>打开UC浏览器 查看更多精彩图片</p><p>近日，中国高端白酒品牌开启了一波涨价热潮：白酒行业巨头五粮液打头阵，率先开启涨价模式。泸州老窖、洋河等一线品牌紧随其后，纷纷宣布价格上调。不仅一线品牌如此，像酒鬼酒、郎酒等二线品牌也纷纷采取停货、提价等手段，推高其在中高端品类中的市场价格。显然，随着消费升级，白酒行业正重回上涨通道，白酒行业结构不断被分化，次高端白酒的发展或许将得到进一步的提升。</p><p>01</p><p><strong>白酒行业</strong></p><p><strong>为何集体涨价</strong></p><p><img class="ke_img" src="http://xqimg.imedao.com/16b0224809722c23fe0c609d.jpeg" alt="empty"/>打开UC浏览器 查看更多精彩图片</p><p>5月25日，国窖公司华中大区内部下发文件宣布：暂停湖南区域国窖1573经典装订单接收，并调整国窖1574酒终端配送价，提升终端客户团购价为919元/瓶。早在这之前，5月14日，五粮液集团发布的 《关于经典五粮液市场价格调整的通知》，宣布从当日起，第八代普五的出厂价为889元，第七代五粮液终端建议零售价1099元/瓶。在此之后，5月20日，郎酒集团下属的四川古蔺郎酒销售有限公司发布通知称，该公司销售的红运郎、青云郎等奢香藏品暂停接单和发货。为何白酒行业纷纷涨价，大规模涨价的背后又有何深意呢？</p><p>白酒消费年轻化，是提升高端酒价格与需求的又一原因。随着白酒消费年龄层次的年轻化，中高端白酒越来越受到年轻人的青睐。据研究发现，80后正在成为酒类消费的主要力量，因此抓住年轻人的消费习惯才是酒类畅销的王道。由于新一代的年轻人秉承着“少喝酒、喝好酒”的消费理念，因此中高端酒企不断地使其产品在中高端领域发力。</p><p>02</p><p><strong>白酒市场格局调整</strong></p><p><strong>次高端白酒的蓝海显现</strong></p><p><img class="ke_img" src="http://xqimg.imedao.com/16b02248194227d3fd9c8d6e.jpeg" alt="empty"/>打开UC浏览器 查看更多精彩图片</p><p>酒行业在经历了五年的动荡调整之后，正从一个低谷到复苏的过程发展。整个行业的势能，也在逐渐地积蓄，如今，各品牌的提价则是势能的爆发契机。随着高端白酒进一步打破天花板，次高端白酒的发展空间或将进一步提升。</p><p>一线品牌的提价，给二三线品牌留下了较大的发展空间。原有的高端酒,从千元以内突破千元，留给了次高端酒足够的空间突破千元,或进一步提升其质量和价格。从次高端的白酒品牌来看，酒鬼的红坛和内参，白云边的15年，十八酒坊的陶藏各有发展，花冠定位600元的甲天下新品上市发布。另外古井贡、口子窖等白酒企业也不断发力，都显示出了结构升级的趋势。因此，酒类价格的不断调整对于次高端酒类来说是一个新的机遇和挑战。</p><p>目前，我国白酒消费正处在由低到高的转型期，次高端白酒正契合这一升级趋势，市场空间也比较大。因此，该类企业能否通过不断优化自身的产品结构、提升品牌竞争力来抓住目前白酒的蓝海，那就是“八仙过海，各显神通”啦！</p>	1
3229971	喝不起！中金研报：茅台未来还将涨3倍 高端酒普遍过1000元	<p>在近2年国内酒企纷纷涨价的背景下，中金公司研究部5月27日提出了一个惊人的判断，称到2028年，茅台的出厂价将涨到4000元。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b02523d9824793fd1cd41d.jpeg" alt="empty"/></p><p>中金27日发布了《白酒迎来快奢品时代》报告，对未来白酒行业进行分析。总体来看，随着消费升级，茅台、五粮液等酒厂将无法满足高端市场爆发性需求，茅台的出厂价格可能从2018年的969元上涨到2023年的2000元，到2028年再涨到4000元;五粮液也将从2018年的789元上涨到2028年的2200元。借此，2家酒厂的营收和利润有望增加10倍以上。</p><p>与此同时，茅台、五粮液让出的市场将促使白酒行业进入“快奢品”时代，即高端酒普遍迈上1000元门槛，既有奢侈品的高价格，亦有快消品的高消费频率。二线名酒也将迎来打造500～1000元价位新品牌的机遇。</p>	1
3331139	四川宜宾市珙县发生5.6级地震 多家上市公司回应没有影响	<p>中证网讯（记者 董添 康曦）据中国地震台网中心网站消息：四川宜宾市珙县，北京时间7月4日10时17分，发生 5.6级地震，震中位于北纬28.41度、东经104.74度，震源深度8.0公里。据中国证券报记者统计，目前办公地址在四川省宜宾市的上市公司有五粮液（000858）、天原集团（002386）、宜宾纸业（600793）、浪莎股份（600137）等。截至发稿，上述公司暂无公开回应地震影响。</p><p>中国证券报记者致电天原集团获悉，公司办公地址虽在宜宾市，但距离震源珙县有几十公里，公司经营没有受到影响，只是感觉摇晃了几下。</p><p>中国证券报记者致电浪莎股份获悉，公司生产基地在浙江义乌。宜宾只是办公和信披地址，公司经营没有受到此次地震影响。</p><p>中国证券报记者致电宜宾纸业获悉，公司办公及生产基地在宜宾市南溪区，距离震源珙县50公里左右，地震对公司生产经营没有影响。但是工作人员感觉到有震感。</p>	1
3232958	你喝的茅台可能是“卫生间制造”！杭州有8家店在卖！一大家子靠卖假酒买下豪宅和卡宴	<p>记者今天从杭州拱墅警方了解到，杭州拱墅警方近日成功破获一起特大生产、销售假酒案。</p><p>抓获以赵某乐、赵某明兄弟为首的制造假酒犯罪团伙及二级经销商22人，现场查获茅台、五粮液、剑南春、洋河系列等假冒知名品牌白酒1万余瓶，假冒品牌商标20多万张，涉案金额总价值2000多万。</p><p>目前，该案共采取刑事强制措施13人，其中刑事拘留7人，取保候审6人，目前，已经移诉9人，扣押涉案物品金额达800余万元，涉案总价值2000多万，案件正在进一步深挖中。</p><p>记者从办案民警处了解到，两个主要嫌疑人，原籍安徽，赵某乐是哥哥，赵某明是弟弟，赵某乐的家乡盛行造假风气，赵某乐听闻酒很赚钱。于是拉上弟弟，爸爸、妹夫等一家六口人，走上了造假售假酒的道路。</p><p>民警查获赵某乐时，他随身携带的一张卡里，随随便便就有80万。他在杭州城北康桥地区买了很大一套房子，还有三辆车，其中一辆还是卡宴。</p><p>1</p><p><strong>卫生间内灌制生产假酒，</strong></p><p><strong>生产操作简单，</strong></p><p><strong>生产条件简陋</strong></p><p>在办案侦查过程中，专案组民警循线追踪发现，该赵某乐、赵某明犯罪团伙为了掩人耳目、逃避打击，将制造假酒的窝点选在余杭塘西某村的城乡结合点段。</p><p>在侦查员冲击捣毁制假窝点时发现，与灌制的高档茅台、五粮液等白酒形成鲜明对比的是，生产假酒的环境、生产条件极为恶劣，整个生产假酒的过程是在一出租房的卫生间内完成。</p><p>房间内堆放着灌制假酒的简易工具、满是污垢的水桶以及酒瓶等，假酒的而制作流程无非就是使用抵挡劣质的白酒进行勾兑灌制，就是以假充真、以次充好“李鬼变李逵” 的过程，再以正版酒进行售卖，以此获得高额的利润。</p><p>2</p><p><strong>假酒的酒瓶、防伪标识几乎和真酒一样，仿真程度较高</strong></p><p>虽然制假窝点小作坊一样环境、条件恶劣，整个制假流程也极为简单易操作，但制造的假酒仿真程度较高。</p><p>为了达到“以假乱真”的目的，该犯罪团伙不惜相对高价从北京、浙江杭州、温州、福建漳州等地收购真酒瓶，同时购买高仿真的商标、外包装、防伪标识等，甚至在调查中侦查民警对瓶身的二维码扫描后，识别出来的却是真酒。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b078488be4e333fea61789.jpeg" alt="empty"/></p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07848a824e393fbbb0dd6.jpeg" alt="empty"/></p><p>有了真酒瓶，该团伙再将购置的相对低档的白酒灌进茅台、五粮液等酒瓶内，如使用“茅台王子酒等白酒灌制假飞天茅台”、使用“绵竹大曲等白酒灌制假五粮液”，这样制造出来的假酒可以说仿真度较高，一般老百姓消费时几乎很难分辨真伪。</p><p>3</p><p><strong>现场查获各类知名品牌白酒1万余瓶，</strong></p><p><strong>一举查处杭州辖区8家二级批发商</strong></p><p>在历时几个月的侦查过程中，为了摸清以赵某乐为首的制假售假团伙成员、组织架构，以及该假酒的二级经销商等供销渠道，彻底铲除该犯罪团伙的生存空间，真正做到全链条打击，专案组民警加班加点、早出晚归，蹲点排摸该团伙的活动轨迹、活动规律，基本查明了该犯罪团伙的制假窝点、仓库以及杭州辖区拱墅、下城、西湖、江干等地区的售假二级批发店。</p><p>2018年12月12日凌晨抓捕时机成熟，拱墅分局在市局环食药支队的大力支持下，会同拱墅区市场监督管理局，集结警力150余名与上城区公安分局并肩作战，兵分11个行动小组，一举打掉该制造假酒犯罪团伙。</p><p>警方一共捣毁假酒制造窝点2个，查处位于拱墅、下城、西湖、江干等地区的售假二级批发店8处，抓获以赵某乐、赵某明为首的制假犯罪团伙及二级经销商22人，现场查获茅台、五粮液、剑南春、洋河系列等假冒知名品牌白酒1万余瓶，假冒上述品牌的商标20余万张，电子芯片2000余个，假酒生产设备4台，制假用酒瓶2万余个。</p><p>4</p><p>那么消费者如何鉴别真假酒呢？</p><p>半山派出所警长张志超告诉记者：“五粮液、茅台，瓶口的位置都有一个防伪贴，上面有一个编码，消费者登陆官网，输入这个防伪贴上的编码，只要官网上查不到的，就是假的。这个编码他们是无法造假的。”</p><p>来源：浙江之声记者汪婷，通讯员李文</p><p><strong>综合中国蓝新闻</strong></p><p>转载请注明来源</p><p>▼</p>	1
3233280	太恶心了！你喝的茅台五粮液，可能是厕所里勾兑的！	<p>这是一条有味道的微信！警察蜀黎查获了1万多瓶茅台、五粮液、剑南春、洋河系列等假冒白酒，但它们的生产地点居然是在卫生间！这样的白酒，真的下得去嘴吗？</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07e68e77534a3fcd46e4a.jpeg" alt="empty"/></p><p>近日，杭州拱墅区公安分局成功破获一起特大生产、销售假酒案，查获了1万多瓶已经装瓶的知名品牌白酒。抓获制造假酒犯罪团伙及二级经销商22人，目前，该案共采取刑事强制措施13人，其中刑事拘留7人，取保候审6人，目前，已经移诉9人，扣押涉案物品金额达800余万元，涉案总价值2000多万，案件正在进一步深挖中。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07e6902052d03fc97dfa2.jpeg" alt="empty"/></p><p>在办案侦查过程中，专案组民警循线追踪发现，该赵某乐、赵某明犯罪团伙为了掩人耳目、逃避打击，将制造假酒的窝点选在余杭塘西某村的城乡结合点段，在侦查员冲击捣毁制假窝点时发现，与灌制的高档茅台、五粮液等白酒形成鲜明对比的是，生产假酒的环境、生产条件极为恶劣，整个生产假酒的过程是在一出租房的卫生间内完成，房间内堆放着灌制假酒的简易工具、满是污垢的水桶以及酒瓶等，假酒的而制作流程无非就是使用抵挡劣质的白酒进行勾兑灌制，就是以假充真、以次充好“李鬼变李逵” 的过程，再以正版酒进行售卖，以此获得高额的利润。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07e692b352a83fd285621.jpeg" alt="empty"/></p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07e693c9534b3fec0a3aa.jpeg" alt="empty"/></p><p><img class="ke_img" src="http://xqimg.imedao.com/16b07e694d152b63fe157b2d.jpeg" alt="empty"/></p><p>虽然制假窝点小作坊一样环境、条件恶劣，整个制假流程也极为简单易操作，但制造的假酒仿真程度较高。</p><p>为了达到“以假乱真”的目的，该犯罪团伙不惜相对高价从北京、浙江杭州、温州、福建漳州等地收购真酒瓶，同时购买高仿真的商标、外包装、防伪标识等，，有了真酒瓶，该团伙再将购置的相对低档的白酒灌进茅台、五粮液等酒瓶内，如使用“茅台王子酒等白酒灌制假飞天茅台”、使用“绵竹大曲等白酒灌制假五粮液”，这样制造出来的假酒可以说仿真度较高，一般老百姓消费时几乎很难分辨真伪。</p><p>在历时几个月的侦查过程中，为了摸清以赵某乐为首的制假售假团伙成员、组织架构，以及该假酒的二级经销商等供销渠道，彻底铲除该犯罪团伙的生存空间，真正做到全链条打击，警察蜀黎加班加点、早出晚归，蹲点排摸该团伙的活动轨迹、活动规律，基本查明了该犯罪团伙的制假窝点、仓库以及杭州辖区拱墅、下城、西湖、江干等地区的售假二级批发店，2018年12月12日凌晨抓捕时机成熟，警方集结150余名警力兵分11个行动小组，一举打掉该制造假酒犯罪团伙，捣毁假酒制造窝点2个，查处位于拱墅、下城、西湖、江干等地区的售假二级批发店8处，抓获以赵某乐、赵某明为首的制假犯罪团伙及二级经销商22人，现场查获茅台、五粮液、剑南春、洋河系列等假冒知名品牌白酒1万余瓶，假冒上述品牌的商标20余万张，电子芯片2000余个，假酒生产设备4台，制假用酒瓶2万余个。</p><p>来源：FM93交通之声</p>	1
