id	title	text	score
123024355	《方三文原创合集》	报告作者：方三文&nbsp;&nbsp;&nbsp;&nbsp;报告出处：雪球@不明真相的群众 原创专栏<br/><p>《方三文原创合集》电子版已结集。应广大雪友要求，现提供下载！</p><p>PDF格式，带详细书签，共330页，约13万字。<br/></p><p>本合集收录了雪球 @不明真相的群众 原创专栏，截止2019年3月发表的所有原创文章。</p><p>仅供个人学习、研究或欣赏！如进行传播一定要注明出处：雪球@不明真相的群众 原创专栏</p><p>$特斯拉(TSLA)$&nbsp;$新浪(SINA)$&nbsp;$腾讯控股(00700)$&nbsp;@今日话题&nbsp;@格格丫丫&nbsp;@长征中的饭饭&nbsp;@zompire&nbsp;@不知大师&nbsp;@雨果等夏天&nbsp;@林日文&nbsp;@林晓铭&nbsp;@XDscape&nbsp;<br/></p><br/>http://xqdoc.imedao.com/1697f0b3df912a2f3fa353c9.pdf	0
122986346	佛灯为您点化	"<img class=""ke_img"" src=""#{yu.upload.image.domain}/1697bc0655db6d13fbe948eb.jpeg!custom.jpg"" /><br/><p>佛灯!佛灯!请为我点灯!<br/><br/></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1697bc23102b8b73fe5a142c.jpeg!custom.jpg"" /><br/><p><br/><br/>如果你不愿意拥有一只股票十年，那就不要考虑拥有它十分钟。<br/><br/>——巴菲特</p><p>$中国奥园(03883)$$腾讯控股(00700)$$海康威视(SZ002415)$</p>"	0
125487821	港股没跟随美股A股上扬 挫157点汽车股领跌	"<img class=""ke_img"" src=""#{yu.upload.image.domain}/16a4e86374310c003feb65b1.png!custom660.jpg"" /><p>$腾讯控股(00700)$ $中国平安(02318)$ $建设银行(00939)$ </p><p>【财华社讯】4月24日，港股先扬后挫，开市曾跟随美股上扬，央行亦进行2674亿元人民币的中期借贷便利操作，但同时澄清有关“定向降准”传闻不属实，市场憧憬的降准机会减弱；加上投资者对汽车股纷纷高位沽货获利套现；港股最终收市报29805.83点，跌157.41点或0.53%；成交金额985.1亿港元。</p><p>是日港股高开148.95点或0.5%，报30112.19点，一度重上3万点关口，为日內高位；惟开市后升幅持续收窄，于10:17并转升为跌，于11:25曾见日內低位29682.87点，较昨日收市29963.24点最多跌280.37点；上下波幅达429.32点。</p><p>美股隔夜集体收涨，多家公司财报亮眼，标普、纳指创历史新高。标普涨0.88%，道指涨145点，纳指涨1.32%。A股深证成指亦升1.1%或111.61点；上证指数微升3点或0.09%。惟港股反向而行。</p><p>恒生国企指数收市报11663.78点，跌67.24点或0.57%。4月恒生指数期货于16:02报29755点，跌195点，未平仓合约近13.1万张；4月恒生国企指数报11661点，跌67点，未平仓合约逾21.1万张。</p><p>个股方面，腾讯(00700-HK)收报393港元，没有升跌。中国平安(02318-HK)收报94.15港元，跌1.1%或1.05港元。建设银行(00939-HK)跌0.7%或0.05港元，收报6.96港元。</p><p>汽车股为今天弱势板块，获利盘纷纷高位套现，并由吉利汽车(00175-HK)领跌，收报16.88港元，跌5.4%或0.96港元。中升控股(00881-HK)跌3.5%或0.8港元，收报22港元。长城汽车(02333-HK)跌2.9%或0.2港元，收报6.75港元。吉利汽车于4月17日冲上18.82港元近9个月高位，高管减持套现，引发汽车股新一轮高位套现。吉利控股集团总裁、吉汽CEO、总裁安聪慧于4月16日减持吉汽套现约1.7亿港元。同为吉利控股管理层之一的李东辉，亦先后于4月16日及17日合共减持套现近6	000万港元。另外，吉利汽车于2019年4月23日，因雇员行使购股权而发行78.8万股普通股股份，占发行前已发行股份0.01%，每股发行价为4.07港元，较上一交易日折让77.54%。而近日，中升股价亦创逾9个月高位，长城汽车创逾10个月高位。</p><p>论是日强势板块要数內房股。內房股近期调整似告一段落，今天股价普遍显着反弹。融创中国(01918-HK)升2.7%或1.1港元，收报41.2港元；融创中国于4月中旬至今累计跌幅7.9%，昨日低见40.1港元。新城发展控股(01030-HK)升4.5%或0.41港元，收报9.51港元；新城发展于4月中旬高位累计回落达11.7%，昨天见低位9.1港元，是日反弹力度亦最大。时代中国(01233-HK)升2.7%或0.38港元，收报14.7港元；自4月10日创历史高位16.38港元后，至昨日累计跌幅达12.6%。中国海外发展(00688-HK)亦升2.7%或0.75港元，收报29港元。中央政治局会议上周五重申，房子用来住，不是用来炒的信息，內房股周二显着下滑，同时亦加速了內房股这轮调整。</p><p>美团点评-W(03690-HK)逆市涨2.8%或1.6港元，收报57.8港元。美团点评伙传统药企华润江中跨界合作，将业务拓展至提供餐后助消化服务，供应健胃消食片。</p><p>异动股方面，京维集团(01195-HK)急升92.4%或0.061港元，收报0.127港元；成交金额1090万港元。该股两日累计升幅达近119%。</p><p>侨雄国际(00381-HK)急挫19.4%或0.012港元，收报0.05港元；成交金额1440万港元。侨雄国际公布，公司将寻求搁置高等法院发出针对公司的清盘呈请，以待公司针对绵阳合力医疗健康管理提起的诉讼有判决结果，或合并该两件法庭诉讼。</p><p>明天，全球37个国家元首或政府首脑，将出席在北京举行的《第二届“一带一路”国际合作论坛》。市场还聚焦美国周五公布的首季GDP增长，预估增长1.8%。</p><p>文: 周燕芬</p><p>@今日话题 </p>"	0
125541117	#港股概览#（4月24日）	"<img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522ccf9517b9b3facb208.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522ced0817b023fe6eb4a.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522d170b17b063fef4dd9.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522d4292178ec3febf425.png!custom.jpg"" /><p>温馨提示：上述信息仅供参考，不构成任何投资建议。如想进一步了解其他个股以及恒指的最新分析，欢迎留言。著作权归作者所有。商业转载请联系作者获得授权，非商业转载请注明出处。</p><p></p><p>$腾讯控股(00700)$ $融创中国(01918)$ $小米集团-W(01810)$ </p>"	0
125541437	#轮证资金流概览#（4月24日）	"<img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522e71de17b313fed78fe.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522e8f8517bcb3fee8182.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522ebad617bd43fd4f3b4.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522f0d4717be53fd5925a.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522f298517b5a3fec06ca.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522f45d217bee3fd4f0a4.png!custom.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a522f5fa7179423fe6a804.png!custom.jpg"" /><p>温馨提示：上述信息仅供参考，不构成任何投资建议。如想进一步了解其他个股以及恒指的最新分析，欢迎留言。著作权归作者所有。商业转载请联系作者获得授权，非商业转载请注明出处。</p><p></p><p>$腾讯控股(00700)$ $融创中国(01918)$ $小米集团-W(01810)$ </p>"	0
123154255	黄渤孙红雷退出、《极限挑战》《跑男》纷纷大换血，“综N代”将去向何方？	"<p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf072fcf84a3fabebf8d.jpg"" /><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf07563f80c3fd491391.jpg"" /></p><p>3月15日晚，《极限挑战》官方发布第五季“熟悉又陌生”的嘉宾阵容：黄渤、孙红雷退出“极限男人帮”，由迪丽热巴、岳云鹏、雷佳音接棒加入。</p><p>作为东方卫视于2015年推出的大型户外真人秀综艺节目，<b>《极限挑战》已成为国内综艺市场首屈一指的“老大哥”。</b>从第一季到第四季，由黄磊、黄渤、孙红雷、罗志祥、张艺兴、王迅组成的“极限男人帮”更是深受观众青睐，虽然中途也历经过一些曲折，但这档节目和这个“男团”早已成为情怀般的存在。<b>如今第五季即将回归，大家熟悉的味道却已不再。</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf0788ef84e3fee269e4.jpg"" /></p><p>无独有偶，前段时间，另一档王牌综艺《奔跑吧》亦在官宣时公布了新一季节目的阵容：邓超、鹿晗、陈赫和王祖蓝四人因个人工作安排退出“跑男团”，李晨、Angelababy和郑恺不变，朱亚文、王彦霖、黄旭熙、宋雨琦四位新人“补位”。</p><p><b>插曲不断、头部艺人出走、市场监管趋严的“综N代们”如何自处？</b></p><p><b>告别“男人帮”和“伐木累”</b></p><p>显然，同为综N代的《奔跑吧》和《极限挑战》都在创新和寻求突破的道路上博弈着。</p><p>以行至第七年的《奔跑吧》为例，节目历经了第二季包贝尔接棒王宝强的小变动、第三季鹿晗接棒包贝尔的流量上位、第五季节目名称的变更以及Angelababy交棒迪丽热巴、第六季热巴皇冠交还给baby的“跑男团”复位，再到如今第七季的大换血。在人员变动的同时，《奔跑吧》会在每一季加入公益元素以及社会正能量，也在撕名牌的道路上一路奔向国际舞台。</p><p><b>《极限挑战》相对来说就没有那么“幸运”了</b>，虽然节目走的是亲民暖综路线，也不乏公益和社会温情元素的存在，但基于“男人帮”过于真实的情感交流，以至于偶尔为烘托节目效果而流露出的些许“阴谋算计”，加之市场政策的多变，致使《极限挑战》一再出现调整甚至下线的插曲。</p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf07b2cfbea3fe250099.jpg"" /></p><p>虽然故事很多，事故也不少，但毋庸置疑的是大众对《极限挑战》以及《奔跑吧》这类主打“感情牌”节目的情感羁绊。</p><p>对于真人秀来说，“剧本”的存在早已是心照不宣的事情，《极限挑战》亦不例外，但有趣的是，因为“男人帮”成员的不可控因素太强，剧本在这档节目中形同虚设，几个男人完全按心情肆意发挥，<b>也正是这种毫不受拘束的真实感和未知的新鲜感，赋予了《极限挑战》不同于其他真人秀的独特魅力。</b></p><p>更重要的是，在不知不觉的发展脉络中，“极限男人帮”已经成为《极限挑战》的最大特色，男人帮成员间的兄弟情也并非是“秀”出来的，而是自然而然的情感流露。六个男人一台戏，仅仅是看这几个大老爷们侃大山，就足够讨观众欢心了。《奔跑吧》亦然，随着前几季阵容的相对稳定，邓超的“we are伐木累”也为节目定下了一定的情感基调。</p><p>虽然《奔跑吧》的“多变”对观众而言其实早就习以为常，但此次阵容的变更依旧引起热议，无外乎为邓超、陈赫、王祖蓝这般“元老级”成员的多位退出，尚属首次。《极限挑战》就更不用多加赘述了，基本稳定的“男人帮”首次分崩离析，毫无意外地在网上激起千层浪。</p><p><b>“求生”综N代与“顽固”观众的博弈</b></p><p><b>创新与求变仿佛一直是综N代挥之不去的重任。</b></p><p>从网上《极限挑战》第五季阵容的相关讨论不难看出，观众显然并不为节目的创新而“买单”，热议声最大的除了“男人帮”的瓦解外，对迪丽热巴的争议则是第二种声音。</p><p>近两年，迪丽热巴已然成为了娱乐圈炙手可热的当红花旦，尽管其高颜值和高人气会给《极限挑战》带来不少新鲜感和话题度，但观众显然并不能迅速接受女MC出现在这档男性向的综艺中。不少网友更是直言：“热巴加入后，这档节目会炒什么话题已经不用多说了。”以暗指节目的有意炒作之心。</p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf07f28f5a53fed79172.jpg"" /></p><p>放眼综艺市场，综N代的发展之路其实一直被行业内外看在眼里，能否做出新意、保住口碑与大众的注意力，无疑令各节目组承受着难以言说的压力。</p><p><b>对于头部的综N代来说，嘉宾阵容大换血必然要激起不小的水花，但这又是节目创新必须要走的一步，</b>更多时候这种选择就像一个相悖的命题，维持原班人马是大众想要的，但当节目已出现疲软之态时，尤其是面对国内观众口味与审美的日新月异，<b>这种安于现状的做法显然不可取，走出舒适圈才是良药。</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf08218f5a83fc585af7.jpg"" /></p><p>但另一方面，新老混搭的全新阵容在选择上是否稳妥、观众能否接受、最终效果如何，这些问题都令节目在求变道路上充满不可测。所以也就不难理解，《奔跑吧》和《极限挑战》的改变，虽是不得已而为之，但也更像是一种必然趋势。</p><p><b>毕竟，改变还有一丝生机，不变的话连搏一搏的机会都没有。</b></p><p><b>政策收紧、头部艺人出走，</b></p><p><b>“综N代们”能否安全挺过“寒冬”？</b></p><p>同样是国内两档户外真人秀综N代，又同样在新一季迎来大“换血”，对于《极限挑战》和《奔跑吧》的忠实观众和粉丝来说均是不小的“打击”。这一现象少不了让人重新聚焦综N代的困境与求变这一话题上来，甚至于，<b>头部艺人从综艺节目的撤退，也让政策的收紧再度成为大众讨论的焦点。</b></p><p>有意思的是，此次黄渤、孙红雷在退出《极限挑战》时给出的理由，和《奔跑吧》“跑男团”换血时成员的理由如出一辙——由于工作原因，不能正常参与录制。</p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf08492f5a93fd6d3d88.jpg"" /></p><p>无论是黄渤、孙红雷还是邓超、鹿晗、陈赫和王祖蓝，其人气的大跨步显然都离不开这两档综艺节目的助推。而靠综艺增长了不少人气的他们，为何突然退出？这一问题背后，怕是与市场政策不无关系。</p><p><b>这两年，艺人天价片酬已成为大众茶余饭后的谈资，更是市场监管的一大重点。</b>去年8月，爱奇艺、优酷、腾讯视频联合多家影视制作公司发布《关于抑制不合理片酬，抵制行业不正之风的联合声明》，宣布单个演员的单集片酬（含税）不超过100万元、总片酬（含税）不超过5000万元，同时主要演员片酬不得超过总片酬的70%，演员、嘉宾的总片酬不超过制作总成本40%的市场新规。</p><p>9月份，据新浪、腾讯等媒体报道，广电总局或将严控综艺节目艺人的片酬，明星艺人每期节目片酬不能超过80万，一季节目下来，所有明星片酬加起来不能超过1000万。11月，广电总局更是发布《关于进一步加强广播电视和网络视听文艺节目管理的通知》，其中针对影视明星参与节目的片酬提出了合理控制其额度的要求，并主张坚决纠正高价邀请明星、竞逐明星的不良现象。</p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf089f3fbf03feaf6e78.jpg"" /></p><p>早在此前，有关邓超录制跑男一季的薪酬约在一亿到两亿的传闻便层出不穷，参考前两年流量明星的部分公开片酬，邓超的咖位和影响力也在一定程度上佐证了这个数额。<b>“限薪令”，再加上娱乐圈税收大地震，身价不菲的头部艺人从综艺节目中大撤退，成了意料之内的事。</b></p><p>经过几年的发展，国内市场的一众综N代已成为了具有稳定受众群体的大IP，节目制作模式也相对成熟稳定。但在当下，面对观众的审美疲劳、节目的创新不足，以及趋严的政策监管也已成为悬挂在综艺节目以及艺人头顶上的达摩克利斯之剑，外加市场竞争的日益激烈，留给“综N代们”的时间怕是不多了。</p><p><b>END</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698bf08da5fbf13fc439ce1.jpg"" /></p><p><b>往期热文</b></p><p><b>专访潘粤明 | 从《怒晴湘西》到《逆流而上的你》，在人物的反差和跳跃中修补自己</b></p><p><b>姚晨领衔“明事理女团”C位出道，万民皆“骂”的《都挺好》好在哪里？</b></p><p><b>不愿胶片电影消失，周冬雨用《阳台上》完成出品人首秀 | 专访</b></p>"	0
123190047	2019年中国独角兽排行榜！(推荐收藏！）	"<p><b>中国投行俱乐部</b><b>【</b><b>全球投行CEO大本营】</b></p><p>微信号：ibankclub</p><p>欢迎全球<b>投行、VC、PE、并购、基金、券商、信托、银行、保险、租赁、投资等金融大咖</b>关注中国投行第一品牌-中国投行俱乐部，<b>寻找优质项目、资金及获得全球顶级金融圈层请联系</b>：IBC-超级助手（IBC-CRM），添加微信请注明：地区-企业-职位-姓名）</p><p><b>分享：各行大咖请分享文章到朋友圈</b>；<b>关注：关注后查看更多，历史消息更加精彩，</b>关注“中国投行俱乐部”或查找微信号“ibankclub”，<b>关注后可回复您关注的方向（我们会根据您的需求发布重量级文章）。</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f163551165a83feb402f.jpg"" /></p><p>独角兽企业代表着新经济的活力，行业的大趋势，国家的竞争力。2018年全球资本市场风起云涌，独角兽势力大洗牌。有些独角兽融资困难，光环不再；有些独角兽却获得资本追捧，大放异彩；有些甚至大有超越老牌互联网企业之势。</p><p>结合胡润、CB Insights科技部火炬中心和PitchBook发布的榜单，综合梳理，截止2018年12月31日，<b>中国地区广义独角兽161家、总估值7134.9亿美元，其中狭义独角兽137家、总估值6524.9亿美元</b>，分布在15个城市14个行业，其中超级独角兽共10家、新生54家、上市退出19家、因经营不善剔除3家。</p><p>在当前企业生态化的趋势下，独角兽企业已经成为企业生态链的重要构成。通过自孵化或战略投资等方式，众多巨头企业开始搭建生态系统，并逐渐完善。从榜单中可以看出，大约50%的企业或多或少与阿里巴巴、百度、腾讯、京东等有关联。其中，企业估值越高，巨头对其影响力更强。从估值前十企业来看，与巨头关联程度高达100%，较去年同期增长10%。</p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f163788165a93fc4c6f2.jpg"" /></p><p><b>中国独角兽榜单、中国新生独角兽榜单（均按估值排序）</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f163afa1603e3fe7686b.jpg"" /></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f163d6e165ad3fe12ff7.jpg"" /></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f163f92165af3fccc7ff.jpg"" /></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f16417015dc83fd9f651.jpg"" /></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f1644af1612f3fee02a2.jpg"" /></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f164616161303fe177fc.jpg"" /></p><p>推荐阅读（99%的金融人士都会点开，看完都会收藏！）</p><p>中国最全央企名录及其行政级别划分（最新最全整理，建议收藏！）</p><p>全面预测中国未来5年趋势！腾讯发布95页重磅报告！（超级好文，强烈建议收藏！！！）</p><p>67%，51%，34%，30%，20%股权对控制权的区别（深度好文，建议收藏并反复阅读！）</p><p>史上最全PPP项目操作手册（完整珍藏版，已经火爆朋友圈！）</p><p>男人的魅力不在于财富，而在于精神深度（总结得太精妙了！）</p><p>美国大胆预测10年后的世界！（必看好文！）</p><p>金融男女装逼记，最后的结局亮了！</p><p>中国庞大的金融系统到底被谁实际掌控着？（深度总结，值得收藏！）</p><p>为什么“有钱人”都爱买华为手机了？（太深刻！）</p><p>127页PPT，读懂复星、光大、平安、腾讯等66位超级商业巨头未来产业布局！（非常值得收藏！）</p><p>从中美贸易战，到中兴制裁案，再到朝鲜放弃核试验，世界真正的大风暴还在后面！（中国人不得不看的深度好文！）</p><p>如何申请加入&#34;中国投行俱乐部&#34;VIP会员？                               </p><p></p><p><b>敬请关注本微信公众号(ibankclub)后，发送您的地区-行业-企业-职位-姓名-电话-关心话题与名片到网站：</b><b> https://c.eqxiu.com/s/Md927JWs</b><b>填写入会信息</b><b>，或扫描上端二维码填写相关信息。我们将有权提高您的会员资格（分享三篇以上文章到朋友圈，并将截图发送至IBC-超级助手（微信号：IBC-CRM），可申请更高级会员、业务合作或加入中国投行俱乐部分类微信群）。</b></p><p><b>欢迎全国各地以及境外投行、基金、券商、信托、银行、保险、租赁、投资等行业精英踊跃申请加入中国投行俱乐部VIP会员。</b></p><p><b>来</b><b>源</b><b>：</b><b>泽平宏观（zepinghongguan）作者 ：任泽平 由中国投行俱乐部综合整</b><b>理，转载请注明来源</b></p><p><b>免</b><b>责声明：所载内容来源互联网，微信公众号等公开渠道，我们对文中观点保持中立，仅供参考，交流之目的。转载的稿件版权归原作者和机构所有，如有侵权，请联系我们删除。</b></p><p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f16491715dcb3fcc0f2c.jpg"" /></p>"	0
123197343	重磅！2019中国上市公司市值500强最新发布！！【附史上最全名单】	"<h4></h4><p>2019-01-04 22:26银行<i>/</i>腾讯<i>/</i>A股</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bafc16a283fe2f6c1.jpg!custom.jpg"" ><p>中国的上市公司已经快7000家了！</p><p>近日，通过汇总上海、深圳、香港、纽约等15个交易所上市的上市公司最新市值数据，21数据新闻实验室得出“2018中国上市公司市值500强榜单”。</p><p>1</p><p><b>前500强市值普遍缩水</b></p><p>据统计，截至2018年12月29日，在上海、深圳、香港、纽约等15个交易所上市的上市公司共计6961家，今年新上市314家公司。总市值合计80.82万亿（人民币，下同），相比2017年的98.4万亿缩水逾1/6。</p><p>纵观所有的中国上市公司，头部效应仍然明显，500强公司总市值54.82万亿，缩水幅度低于平均水平。贡献总市值的近七成，分量越来越高。</p><p>本次500强榜单入围门槛249.88亿元，比前一年降低62亿元。“守门员”为咱们南通的明星企业——中天科技。</p><p>前三甲还是“老面孔”腾讯控股（0700.HK）、阿里巴巴（BABA.N）、工商银行(5.200	 0.00	0.00%)（601398.SH）。2018年，全球科技股重挫，腾讯、阿里的市值均从超3万亿的高点回落，不过，二者之间的差距由3739亿缩小至1307亿。此外，TOP 10市值均超万亿。</p><p>2</p><p><b>信息技术、银行行业企业数增加</b></p><p><b>非银金融、电子行业企业数下滑</b></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bb3f16d6d3fd7014f.jpg!custom.jpg"" ><p>回到500强，剔除今年上市的新股，仅127家公司市值在增长，其中恒大健康、芒果超媒(36.010	-0.02	 -0.06%)、北汽蓝谷(7.800	 -0.01	 -0.13%）维权、中华企业(5.590	 0.05	 0.90%)、阿里健康、联合能源集团、佳源国际控股等与2017年底相比市值翻倍。同时，17家上市公司市值腰斩，多集中在电子、汽车、非银金融等行业。</p><p>2018年新进入榜单的有88家，多为新经济上市公司，其中市值超千亿的有小米集团、工业复联、中国铁塔、美团、拼多多、宁德时代(73.830	 0.17	 0.23%)、腾讯音乐、三六零(19.960	 -0.35	 -1.72%)、迈瑞医疗(101.320	 -2.46	 -2.37%)等9家，均在今年上市。</p><p>从行业来看，500强仍然集中在金融（87家）、信息技术（46家）、房地产（46家）、医药生物（37家），与去年相比，信息技术、银行分别增加11家、9家，非银金融、电子则有所下滑。</p><p>从区域看，北京、香港、广东的500强公司数量及总市值远高于其他地区，分别为94家、70家、56家，其次为上海、台湾，相较于2017年底，北京、广东、上海、台湾的增长趋势仍然明显。值得注意的是，浙江入榜的500强减少8家，总市值缩水逾万亿。</p><p>3</p><p><b>上市公司加速洗牌</b></p><p>2018年对于江苏资本市场来说是颇为动荡的一年：除了已经或即将消失在名单上的必康股份和小天鹅，连云港的*ST长生、无锡的*ST海润、盐城的*ST百特都挣扎在退市的边缘。目前，全国A股上市公司主要呈现以下现象：</p><p><b>省区集中度进一步提高</b></p><p>截至2018年末，A股上市公司数量达到3568家，净增100家，增幅为2.9%。</p><p>今年的一大特点就是上市公司集中度继续提高，前三名数量占全国比例由去年的37.56%上升至39.71%。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bacb16d6b3fe3cb46.jpg!custom.jpg"" ><p>▲全国各省A股上市公司分布情况</p><p>各省区上市公司数量严重分化，A股上市公司过百的省区共计11个，其中，粤浙苏京沪鲁六省市集中了全国62%的上市公司，其他25个省区不足四成。</p><p><b>江苏新股数量首次超过广东</b></p><p>2018年新增上市公司数量也创下了近九年新低（除2013年）。去年年内共新增A股上市公司105家，仅为2017年新增总量的1/4。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bb2816d6c3fcafb99.jpg!custom.jpg"" ><p>▲近三年新增A股上市公司情况</p><p>在各省区中，江苏省表现最为抢眼，2018年共有20家公司在A股上市，一举超过广东位居全国第一。广东、浙江分别以18家、16家紧随其后。另外有12个省区2018年没有一家公司上市。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bb1016a293fe70144.jpg!custom.jpg"" ><p>▲全国各省A股上市公司分布情况</p><p>4</p><p><b>南通上市公司总体表现平稳</b></p><p><b>南通上市公司数量不变</b></p><p>从江苏省内情况来看，2018年中，江苏共有8个地级市有新增上市公司	苏南各市在2018年度均有新增上市公司。</p><p>苏州以107家A股上市公司继续蝉联数量榜榜首，但增长情况略显乏力，整个2018年竟然只有2家上市；</p><p>南京发力最猛，全年共新增6家上市公司，但上市时间均集中于上半年，而且南京已经是连续两年新增上市数量超过苏州；</p><p>无锡也获得了新增5家A股上市公司的好成绩；</p><p>南通虽有一家新增上市公司，但由于必康股份外迁，实际上净增数量为零。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61baf916cc23fd1b919.png!custom.jpg"" ><p>▲2018年末江苏省各市A股上市公司分布情况</p><p><b>长三角上市公司总市值南通两地进前十</b></p><p>根据日前发布的《长三角县域资本活力指数报告》显示，2017年长三角县域资本活力指数综合排名，在上市公司总市值排行中，如东列第4位，海门列第9位。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61bcb116a2a3fd8bc31.jpg!custom.jpg"" ><p>▲长三角县域资本活力指数报告名单</p><p>编制范围涵盖安徽、江苏和浙江三省的全部县和县级市，但不包含只有区级单位的上海市及安徽、江苏和浙江三省的区。根据2017年中国行政区划，长三角县域共有县和县级市154个。</p><p>在上市公司总市值排名中，如东和诸暨、东阳、临海、玉环并列第4，总市值在80亿至90亿区间。海门和太仓、宜兴、肥西并列第9，上市公司总市值在30亿至40亿区间。</p><p>此次500强上市公司中，南通地区入围企业：美年健康、必康股份、中天科技。美年健康位于崇川区、其余两家总部均位于如东县。</p><p><b>【附：全名单】</b></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61be2f172183fe02700.jpg!custom.jpg"" ><img class=""ke_img"" src=""#{yu.upload.image.domain}/1698f61be4416d6e3fc23647.jpg!custom.jpg"" ><p><b>来</b><b>源</b><b>：</b><b>21数据新闻实验室 、江苏金融圈</b></p><p>$腾讯控股(00700)$&nbsp;$阿里巴巴(BABA)$&nbsp;$上证指数(SH000001)$&nbsp;<b><br/></b></p>"	0
125295201	火光摇拽获1600万元天使轮投资，主打数学思维培养	"<p>创始人系腾讯出身。</p><img class=""ke_img"" src=""#{yu.upload.image.domain}/16a42df1dda503fe3fdb4b89.jpg!custom660.jpg"" /><p>蓝鲸教育  蓝小鲸</p><p>4月22日讯，近日，火光摇拽宣布完成1600万元天使轮融资，投资方为线性资本和德迅资本。</p><p>火光摇曳成立于2018年3月，是一家中小学数学教育信息化服务商，致力于应用技术手段提升数学教育培训效率及成果。现阶段主要研发一款智能数学家教助理，可以提供纸质作业跟踪、智能错误辅导、知识点游戏化教学及虚拟学习伴侣等服务。</p><p>值得一提的是，其在成立后的2个月，便获得了线性资本和德迅资本的数百万元天使轮投资。火光摇曳创始人靳志辉是前腾讯 T4 专家级工程师、腾讯社交与效果广告部质量研发中心技术总监。</p>"	0
123019744	#轮证资金流概览#(3月14日)	"<img class=""ke_img"" src=""#{yu.upload.image.domain}/1697ef5d7b31264e3feee93c.jpg!custom.jpg"" ><p><br/></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1697ef5d8bb127083fce6fe5.jpg!custom.jpg"" ><p><br/></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1697ef5d967127093fe056a7.jpg!custom.jpg"" ><p><br/></p><img class=""ke_img"" src=""#{yu.upload.image.domain}/1697ef5dab8126a73fd4c34b.jpg!custom.jpg"" ><p>温馨提示：上述数据来自融慧技术分析系统，仅供参考，不构成任何投资建议。如想进一步了解其他个股以及恒指的最新分析，欢迎留言。著作权归作者所有。商业转载请联系作者获得授权，非商业转载请注明出处。<br/></p><p><br/></p><p>$腾讯控股(00700)$&nbsp;$融创中国(01918)$&nbsp;$小米集团-W(01810)$&nbsp;</p>"	0
