id	title	text	score
3397073	国寿安保基金早间资讯——外汇局：上半年跨境资金流动保持稳定	<p>原标题：国寿安保基金早间资讯——外汇局：上半年跨境资金流动保持稳定 来源：国寿安保资讯</p><p>1</p><p>财经要闻</p><p>外汇局：上半年跨境资金流动保持稳定</p><p>7月18日，国家外汇管理局公布上半年银行结售汇和银行代客涉外收付款数据。统计数据显示，今年1月份-6月份，累计结售汇逆差2248亿元人民币（等值332亿美元），涉外收付款顺差2108亿元人民币（等值312亿美元）。国家外汇管理局新闻发言人、总经济师、国际收支司司长王春英在2019年上半年外汇收支数据新闻发布会上表示，2019年上半年，全球经济增长放缓，不稳定不确定因素有所增多。我国经济继续运行在合理区间，保持稳中向好的发展态势，主要经济指标符合预期。人民币对美元汇率呈现双向波动，汇率预期相对平稳。总体来看，上半年我国跨境资金流动保持稳定，境内外汇市场供求基本平衡。（来源：证券日报）</p><p>商务部：上半年我国企业签订服务外包合同额7099.8亿元 同比增长29.3%</p><p>7月18日，商务部服贸司负责人介绍了2019年上半年服务外包发展情况。上半年我国企业签订服务外包合同额7099.8亿元人民币（币种下同），执行额4059.4亿元，同比分别增长29.3%和11.5%。其中离岸服务外包合同额4649.2亿元，执行额2424.7亿元，同比分别增长34.6%和7.9%。（来源：证券日报）</p><p>央行四天释放近五千亿 资金价格终于掉头</p><p>18日，央行连续第三日通过逆回购操作实施流动性净投放。据统计，本周以来央行通过“定向降准”、MLF超额续做、逆回购操作等合计释放的流动性将近5000亿元。随着公开市场净投放的累积效应显现以及税期高峰逐渐过去，资金面紧张局势有望得到缓解，18日早间资金价格指标已出现回落迹象。（来源：证券时报）</p><p>外汇局：考虑进一步放宽甚至取消QFII额度限制</p><p>国家外汇局7月18日召开2019年上半年外汇收支数据新闻发布会，国家外汇局国际收支司司长王春英在会上表示，下一步将稳步推进资本项目开放，统筹考虑经济发展阶段、经济市场状况、金融稳定性等因素，以金融市场双向开放为重点，有序推动不可兑换项目开放，提高可兑换项目的便利性。重点改革QFIIRQFII管理，扩大投资范围，考虑进一步放宽甚至取消QFII额度限制；做好科创板支持工作，以及沪伦通项下的跨境资金管理；推动银行间债券市场开放的整合工作。（来源：证券时报）</p><p>钟山：努力扩大中俄双边贸易和投资</p><p>根据商务部官网消息，7月16日，商务部部长钟山与俄罗斯经济发展部长奥列什金共同举行中俄总理定期会晤委员会经贸合作分委会第二十二次会议。钟山指出，当前中俄经贸关系加速提质升级。去年双边贸易额达到创纪录的1070.6亿美元，增长27.1%。今年上半年，双边贸易和投资继续呈现积极向好态势。下一步，双方要按照中俄新时代全面战略协作伙伴关系的要求，努力扩大双边贸易和投资，加快推进经贸制度安排，优化营商环境，深化大豆和其他农产品贸易合作；加强在世贸组织、上合组织、金砖国家、大图们倡议等多边框架下的沟通协调，共同维护多边贸易体制，反对单边主义和保护主义；深化会展领域合作，欢迎俄方积极参加第二届中国国际进口博览会，共同办好明年在俄罗斯举行的第七届中俄博览会。（来源：证券日报）</p><p>四部门：进一步加快推进中西部地区城镇污水垃圾处理</p><p>为进一步加快推进中西部地区城镇污水垃圾处理工作，提高设施投资和运营效率，国家发改委、财政部等四部门联合下发《关于进一步加快推进中西部地区城镇污水垃圾处理有关工作的通知》（以下简称《通知》）。《通知》指出，积极引导民营资本依法合规参与城镇污水垃圾处理设施投资、建设、运营。加大地方专项债券对符合条件的城镇污水垃圾处理项目的支持力度。对符合条件的项目，积极推荐借用外国政府和国际组织优惠贷款。（来源：中国证券报）</p><p>人社部：落实工资支付保障制度 实施欠薪“冬病夏治”</p><p>7月18日，人力资源社会保障部劳动监察局局长王程在人力资源社会保障部专题新闻发布会上表示，为实现欠薪隐患早发现、问题早处置、历史陈案早办结，避免年关“讨薪难”年年整治、年年重演，近日人力资源社会保障部、财政部等七部委在全国范围内联合开展根治欠薪夏季专项行动，要求落实工资支付保障制度，实施欠薪“冬病夏治”。（来源：中国证券报）</p><p>住房租赁市场发展将获中央财政支持 16城上榜试点城市</p><p>根据《关于开展中央财政支持住房租赁市场发展试点的通知》和《关于组织申报中央财政支持住房租赁市场发展试点的通知》，财政部、住房和城乡建设部于近期组织开展了中央财政支持住房租赁市场发展试点竞争性评审工作。按照竞争性评审得分，排名前16位的城市进入2019年中央财政支持住房租赁市场发展试点范围，这16个城市分别为：北京、长春、上海、南京、杭州、合肥、福州、厦门、济南、郑州、武汉、长沙、广州、深圳、重庆、成都。本次公示期时间为2019年7月18日-2019年7月24日。（来源：证券日报）</p><p>欧洲三大股指18日全线下跌</p><p>伦敦股市《金融时报》100种股票平均价格指数18日报收于7493.09点，比前一交易日下跌42.37点，跌幅为0.56%。欧洲三大股指当天全线下跌。欧洲其他两大主要股指方面，法国巴黎股市CAC40指数报收于5550.55点，比前一交易日下跌21.16点，跌幅为0.38%；德国法兰克福股市DAX指数报收于12227.85点，比前一交易日下跌113.18点，跌幅为0.92%。（来源：上海证券报）</p><p>美国主要农产品期价全线下跌</p><p>当地时间7月18日，美国芝加哥期货交易所玉米、小麦和大豆期货主力合约价格全线下跌。玉米1912合约价格跌2.66%，收于每蒲式耳4.298美元；小麦1909合约价格下跌2.37%，收于每蒲式耳4.935美元；大豆1911合约价格下跌0.17%，收于每蒲式耳8.990美元。（来源：中国证券报）2</p><p>市场回顾</p><p>2019年7月18日，上证指数报2901.18点，跌30.51点，跌幅1.04%，成交1491亿元；深证成指报9154.65点，跌147.35，跌幅1.58%，成交2140亿元；创业板指报1524.48点，跌25.74点，跌幅1.66%。申万一级行业中，仅有色金属板块收涨，其余板块均收跌，其中计算机、通信、电子等板块跌幅居前；题材概念方面，稀土指数、生物育种指数、稀土永磁指数居涨幅榜前列，染料指数、操作系统国产化指数、边缘计算指数居跌幅榜前列。（数据来源：Wind资讯）3</p><p>明星基金</p><p>国寿安保消费新蓝海灵活配置混合型证券投资基金(代码：005175)，重点关注三个方面的投资逻辑：一是公司在产业竞争中所处的优势，是否有品牌护城河，是否有较强的研发或渠道壁垒，是否会受益于行业集中度提升。二是公司的盈利模式，重点关注企业盈利模式的属性以及成熟程度，考察核心竞争力的不可复制性、可持续性、稳定性；三是公司治理，考察上市公司是否有清晰、合理、可执行的发展战略，是否具有合理的治理结构，管理团队是否团结高效、经验丰富，是否具有进取精神等。受益于居民收入的提升及农村消费潜力的挖掘，消费升级将成为未来消费增长的核心驱动因素。与发达国家相比，我国消费存在巨大的升级空间，中国居民在追求更美好生活的征程中尚行至半程。未来国内在快速消费品、出行需求等方面增长潜力较大，中国居民家庭围绕儿童的消费成为新“刚性”消费，这些领域均值得深入研究和调研，其中有很多逻辑会形成中长期投资机遇。</p><p>风险提示：投资有风险，请理性选择基金。基金管理人管理的其他基金的业绩也不构成新基金业绩表现的保证。本资料仅为宣传材料，而非法律文件，其中涉及的统计数据可能随时间的推移而有所变化。购买本基金，投资者应详细阅读《基金合同》、《招募说明书》等基金法律文件,并通过官方途径查询本产品风险等级，根据自身风险承受能力购买产品。投资者进行投资时，应严格遵守反洗钱相关法规的规定，切实履行反洗钱义务。</p><p>生活不能等待别人来安排，要自己去争取与奋斗。</p><p>——《平凡的世界》</p>	0
3090636	中韩人寿经历“七年之痒” 何时走出连续亏损“初创期”？	<p>随着3月27日中国人寿正式对外披露2018年财报，至此，5大上市险企去年利润数据已经全部出炉。其中以中国人寿利润下降最为显著，降幅接近65%。</p><p>处于行业头部位置的大保险公司尚且如此，对于很多中小寿险公司来说，去年的日子显然更难过。</p><p>根据浙江东方金融控股集团股份有限公司(600120。 SH，以下简称浙江东方)在3月22日披露的年报数据，中韩人寿2018年亏损约1.19亿元，这也是中韩人寿自2012年成立以来，连续第7年录得亏损。</p><p>对此，中韩人寿方面在接受《投资者网》调研时表示，(中韩人寿连年亏损的主要原因是)公司目前仍处于寿险公司典型初创期。“有持续业务成长和良好续收表现的中韩人寿，正处在投入期，未来长期持续盈利可期。”</p><p><strong>仍处在“初创期”？</strong></p><p>中韩人寿成立于2012年11月30日，初始注册资本5亿元，由浙江国贸、韩华生命各出资2.5亿元，各自持有中韩人寿50%股权，目前总部设在杭州。</p><p>数据显示，中韩人寿在2012年至2018年度分别亏损0.21亿元、0.56亿元、0.74亿元、0.93亿元、1.34亿元、1.42亿元和1.19亿元。</p><p>有媒体曾将中韩人寿持续亏损的原因归结为中韩股东之间存在经营理念差异，并由此产生了矛盾。</p><p>对此，中韩人寿方面予以了否认，并称双方股东沟通非常顺畅。</p><p>中韩人寿还进一步解释说，由于一些行业普遍情况(比如成立初期需要消耗资本以开设新的分支机构、铺设销售渠道、扩充人力打开销售局面，相应成本也集中体现在开业的前几年；保单成本发生在销售阶段，前期成本较高，还需按监管要求计提较大金额准备金)，当前会计利润呈亏损状态。</p><p>“寿险公司有其盈利周期，普遍情况下，寿险公司前期投入大，盈利周期较长，随着规模的累积以及续期保费的滚动，前期投入的收益性才能更好地体现出来。”</p><p>另据时任中国保监会(原)副主席陈文辉主编的《中国寿险业经营规律研究：费用、盈亏平衡、资本需求》显示，寿险公司的利润曲线呈凹形：以十年为一个周期，开业前期存在亏损，并在一定时间范围内不断扩大，3至5年左右为亏损最严重的时期，之后亏损逐渐下降；在7至8年后进入盈利期，此时利润将出现快速增长，并在第10年左右达到盈亏平衡年。</p><p>显然，中韩人寿至今尚未进入盈利期，反而是正在经受“七年之痒”，处于亏损严重期。</p><p><strong>扭亏依然任重道远</strong></p><p>2016年8月，中韩人寿首次在官网披露了《关于变更股东有关情况的信息披露公告》。公告显示，公司董事会审议并通过了《关于中韩人寿股权转让的议案》，浙江国贸拟将其持有的中韩人寿50%的股权转让给旗下控股44.23%的浙江东方。</p><p>对此，中韩人寿方面解释说，早在2015年8月24日，中共中央、国务院印发《关于深化国有企业改革的指导意见》，彼时已拉开国资国企改革的帷幕。同年10月初，根据浙江省国资委有关指示，中韩人寿原股东省国贸集团启动资产重组计划，以控股上市公司浙江东方作为平台，将省国贸集团主要金融业务(含信托、人寿保险、期货业务)注入浙江东方。</p><p>“这也就意味着，中韩人寿的股权转让，是打造浙江省金控上市平台的整体部署。”</p><p>资料显示，浙江东方最初由商贸起家，公司从2015年起开始资产重组，并向金控平台转型，现如今，公司通过控股参股多家公司分别经营各项金融业务和商贸业务。</p><p>浙江东方当年从大股东浙江国贸接手的金融资产中，包括浙商金汇信托股份有限公司、大地期货有限公司和中韩人寿50%的股权。截至目前，只有中韩人寿还处于亏损状态，而且是浙江东方旗下所有参控股公司中亏损最多的一家。</p><p>另据银保监会官网发布的数据，按照2018年保费收入从多到少的排名，中韩人寿在内地87家寿险公司中排在第71位，保费收入约为5.65亿元，市场份额约为0.02%。</p><p>而在寿险公司盈利榜上，2018年取得盈利的后五家公司依次是中银三星、中融人寿、陆家嘴国泰、瑞泰人寿和光大永明，分别盈利0.32亿元、0.1亿元、0.083亿元、0.019亿元和0.007亿元。这五家寿险公司2018年保费收入分别为28.7亿元、50.8亿元、23.2亿元、5.6亿元和103亿元。</p><p>如果简单地从保费收入水平上看，除了瑞泰人寿保费规模与中韩人寿接近以外，其他四家寿险公司的保费规模至少是中韩人寿的4倍以上，而瑞泰人寿成立至今已达15年之久。</p><p>换言之，中韩人寿若想尽快摆脱亏损，在几年之内保费规模至少要增长几倍，而这谈何容易。</p><p>按照当初股权转让的约定，若中韩人寿到2021年仍未能产生盈利，则浙江国贸将对差额部分按照持股比例以现金方式予以补足，直至中韩人寿盈利为止。</p>	1
3260898	恒指挫逾450点跌破两万七 友邦(01299)拖累指数第一	<p>智通财经APP获悉，恒指今日低开低走，跌势延续，挫逾450点。截至10时06分，跌1.66%或452.51点，报价26855.95点，成交额暂为184.8亿。</p><p><img class="ke_img" src="https://img.zhitongcaijing.com/image/20190613/1560392128333984.png?x-oss-process=image/format,jpg/quality,Q_90" alt="empty"/></p><p>截至发稿，友邦保险(01299)跌2.33%，报73.35港元，拖累指数65点。腾讯(00700)跌2.43%，报329.2港元，拖累指数64点。国寿(02628)跌2.94%，中海油(00883)跌2.73%，长实集团(01113)跌2.72%。</p>	1
3228937	围攻王冬雷 德豪润达股东内斗升级	<p>作者：蔚然</p><p>来源：大摩财经</p><p><span>被套的定增股东怒了</span></p><p>被套的机构股东联手出击，王冬雷与德豪润达定增股东之间的斗争已经白热化。 最新公告显示，ST德豪（002005）的三位股东国寿安保基金、建信基金和北信瑞丰基金联合提请董事会召开2019年第二次临时股东大会，并且提请罢免王晟、王冬雷、郭翠花、杨燕四名公司董事以及郝亚超和苏清卫两名独立董事。王冬雷是德豪润达的实际控制人，王晟是公司董事长，也是王冬雷的弟弟和一致行动人。郭翠花是财务总监，杨燕是执行副总经理兼小家电事业部总经理。这也意味着，上述股东的诉求是将王冬雷为核心的管理层赶出德豪润达权力核心，彻底改组董事会。国寿安保基金、建信基金和北信瑞丰基金于2017年11月通过定增成为德豪润达股东，分别持有8788.21万股（4.98%）、7132.60 万股（4.04%）和5257.41万股（2.98%），定增成本价为5.43元/股。上述三家基金的控股股东分别为中国人寿、中国建设银行和北京国际信托。早前，王冬雷方面在另一股东陕国投的步步紧逼之下，匆忙间做出了取消股东大会的安排。陕国投持有德豪润达7366.48万股（4.17%），位列第四大股东。陕国投也是在2017年11月与上述三家基金一起通过定增成股东，陕西省国资委是陕国投的最终控制人。上述三家基金合计持有12%股权，加上陕国投合计持有德豪润达16.17%股权。而王冬雷和弟弟王晟控制的芜湖德豪投资持有德豪润达16.02%，王晟个人持有1.95%，合计持有德豪润达17.97%股权。德豪润达控制权的争夺战已经打响。显然，此次临时股东大会如果能顺利召开，将成为定增股东联手反对王冬雷方的重要一战。</p><section><section><section><section><section><p><span><span><strong><strong>困局</strong></strong></span></span></p></section></section></section></section></section><p>德豪润达的创始人王冬雷靠面包机等小家电起家，盛时人称“小家电之王”。他亦是中国资本市场的狠人：昔日雷士照明争夺战中，其一度扮演另一位狠人吴长江的“白马骑士”，但最终反戈一击，夺走雷士照明的控制权，而吴长江锒铛入狱。德豪润达谋夺雷士照明的背景是其在LED产业的大规模扩张。自2009年起，德豪润达在小家电主业之外进军LED产业，一方面并购广东健隆达、深圳锐拓、雷士照明等企业，一方面自建LED产业基地，形成了LED全产业链布局。德豪润达在LED产业大肆跑马圈地依赖于其数次大规模筹资，包括2010-2017年的四次定增和一次发债，共筹得资金逾70亿。其中2014年定增13亿、2017年定增20亿，但参与这两次定增的机构投资者均已被深套，尤其是2017年定增的机构，一年解禁后就发现，德豪润达所描述的LED产业梦已深陷泥潭。德豪润达这两年的业绩惨不忍睹：营收已连续三年徘徊在约40亿元，2017年上市后首次亏损，2017年、2018年分别亏损9.7亿、5.8亿，且连续三年扣非净利为巨亏，这也意味着如果2016年不是靠着变卖资产加上政府补助盈利，德豪润达已经到了退市边缘。最新的2019年一季报显示，德豪润达当季营收下滑24%，同比转亏近8000万。</p><p>如果说之前的定增机构尚能勉强而退，那么2017年定增机构恐怕有满满的“上当”感。国寿安保基金、建信基金、北信瑞丰基金和陕国投这四家机构均参与了2017年定增，当时定增价为5.43元/股，德豪润达股价在5元左右——距2015年6月的高点已跌去逾2/3——此后就进入进一步下跌通道，至2018年11月定增解禁期满已跌至2元左右。</p><p>目前ST德豪最新股价为1.65元。不算资金成本，2017年定增的几家机构已浮亏高达7成。这些机构怎会善罢甘休呢？</p><section><section><section><section><section><p><span><span><strong><strong>缠斗</strong></strong></span></span></p></section></section></section></section></section><p>5月16日，ST德豪公告称，陕国投提请董事会在股东大会上增加临时提案，要求对公司2018年报进行重新审计。理由是德豪润达年报被会计师事务所出具了保留意见，其中主要原因有三点。首先，ST德豪在美国涉及商业秘密诉讼案。美国加州法院于2018年作出裁决，判决德豪润达向美国Lumileds lighting 公司赔偿4.5亿元，但由于无法获得充足审计证据，会计师认为无法合理估计形成的损失从而计提预计负债。其次，会计师根据蚌埠高新技术产业开发区财政局的通知，于2017年确认了1.25亿元的政府补助，公司2018年收到2500万元政府补助，但是截至2018年4月29日，上述补贴款中仍有1亿元尚未到账。因此，会计师无法确定是否对其他应收款的坏账准备作出调整。最后，截至2018年底，德豪润达LED芯片业务相关固定资产原值44.52亿元，累计折旧余额12.18亿元，减值准备余额9841.91万元，减值准备余额占固定资产原值金额的比例为2.21%。会计师无法确定是否应对相关的固定资产减值准备作出调整，也无法确定应调整的金额。不过，2018年报重审一事却“胎死腹中”。5月16日的董事会会议没有通过增加该项临时提案，因此不予提交股东大会审议。公司给出的理由是：陕国投提出临时提案的时间距离公司2018年度股东大会的时间已不足10日。董事会会议最终以8票反对、1票同意的投票结果没有通过增加该项临时提案，而投赞成票的正是2018年10月刚上任的沈悦惺董事，他由两个股东北信瑞丰基金、国寿安保基金提名。此前4月24日，沈悦惺也在董事会上对ST德豪目前的经营状况表达了严重的不满，对所有提案大投反对票。至此，国寿安保基金、建信基金、北信瑞丰基金和陕国投已经联手反对王冬雷，而这四家定增股东的持股已经合计达到16.17%，非常接近王冬雷和弟弟王晟控制的股权。5月18日（周六），ST德豪以公司名义发布公告称，因持股3%以上股东陕国投对《2018年度报告》保留意见所涉及的事项是否存在会计差错，需要进一步核实，因此决定取消原定于5月20日召开的2018年度股东大会。对于这项公告，外界也有质疑：其一，ST德豪无正当理由不得延期或取消股东大会，并且应该至少二个交易日之前发布通知。其二，这次股东大会的召集人为董事会，因此也只有董事会才有权取消，但公告里却没有相应的董事会决议。ST德豪取消股东大会的10天后，三位股东国寿安保基金、建信基金和北信瑞丰基金联合提请董事会召开2019年第二次临时股东大会，提请罢免王冬雷方董事。ST德豪的股权争斗战也引起了监管层的注意。深交所中小板公司管理部今日下午发来问询函，要求其披露前 10大股东之间的关联关系以及公司是否存在实际控制权可能变更的情形。一场股权争斗战已无法避免。三年前将吴长江彻底赶出雷士照明的王冬雷，能否避免陷入同样的命运呢？</p>	1
3318864	国寿安保基金：市场风险偏好修复 关注科技股	<p>原标题：国寿安保基金：市场风险偏好修复 关注科技股 来源：中国证券报</p><p>中证网讯（记者 林荣华）针对近期A股行情，国寿安保基金认为，G20会议落定后，市场风险偏好有望得到一些修复，因此短期来看，市场有望获得比较显著的提振，建议兼顾超跌科技股和龙头白马。中期视角看，国寿安保基金表示，前期市场回落的因素不仅在于外部利空因素上，也体现了对于基本面不确定性的一些担忧，目前来看这种不确定性有所缓和但还难言触底。所以在经济没有显著变化前，市场大概率是偏强的震荡格局，但还缺乏系统性上涨的触发因素。行业配置上，整体科技板块会得到比较显著的修复，不过前期龙头白马持仓也不至于明显偏弱，因此整体建议兼顾超跌科技股和龙头白马，相对均衡的配置。</p>	1
3396347	港股ADR收跌67点 汇控(00005-HK)国寿(02628-HK)齐扬	<p><img class="ke_img" src="http://xqimg.imedao.com/16c06ea851939483fd39948a.jpg" alt="empty"/></p><p>【财华社讯】港股ADR指数收报28393点，跌67点。</p><p>腾讯控股(00700-HK)ADR收报355.99元，较港收市跌0.61元；汇丰控股(00005-HK)ADR收报64.76元，较港收市升0.01元；友邦(01299-HK)ADR收报85.85元，较港收市跌0.3元；港交所(00388-HK)ADR收报267.52元，较港收市跌5.48元。</p><p>工商银行(01398-HK)ADR收报5.5元，较港收市跌0.01元；建设银行(00939-HK)ADR收报6.17元，较港收市跌0.02元；中国人寿(02628-HK)ADR收报20.57元，较港收市升0.07元。</p><p>中海油(00883-HK)ADR收报12.86元，较港收市跌0.02元；中石油(00857-HK)ADR收报4.26元，较港收市升0.02元。</p><p>(责任编辑：finet)</p>	1
3229913	港股午后跌幅收窄 现报27332点下跌58点	<p><img class="ke_img" src="http://i9.hexun.com/2019-05-29/197351059.gif" alt="empty"/></p><p>新浪港股讯，今早亚洲股市因美债利息率下挫而引发回吐，其中港股曾跌211点，低见27178点，午后食品股及内险股发力向上，其中财政部发布内险企业手续费及佣金支出税前扣除政策，平保（02318）及国寿（02628）升逾1%撑起大市表现，而公用股继续有支持，港股午后跌幅明显收窄。</p><p>现时，恒生指数报27332，跌58点或跌0.21%，主板成交488.90亿元；恒指半日收跌110点，报27280。</p><p>国企指数现报10438点，升21点或0.207%。</p><p>上证综合指数报2910.63，升0.72点或升0.02%，成交1219.42亿元人民币。</p><p>重磅股方面，汇控（00005）跌0.53%，报65.1元；港交所（00388）升0.55%，报256元；腾讯（00700）跌0.18%，报325元；中移动（00941）跌0.21%，报70.35元；友邦（01299）跌1.23%，报76.55元。</p><p>恒指十大跌幅股份表现如下：</p><p>股份（编号） 现价 变幅</p><p>------------------------------</p><p>金沙中国（01928） 35.85元 跌2.98%</p><p>新地 （00016） 131.60元 跌1.79%</p><p>创科实业（00669） 50.45元 跌1.56%</p><p>中生制药（01177） 7.97元 跌1.36%</p><p>银河娱乐（00027） 47.40元 跌1.35%</p><p>友邦保险（01299） 76.55元 跌1.23%</p><p>瑞声科技（02018） 41.95元 跌1.18%</p><p>中石油 （00857） 4.45元 跌1.11%</p><p>碧桂园 （02007） 10.70元 跌1.11%</p><p>申洲国际（02313） 93.95元 跌0.79%</p><p>----------------------------</p><p>（责任编辑： HN666）</p>	1
3229964	午后券商板块异动拉升 保险板块表现强劲	<p><img class="ke_img" src="http://xqimg.imedao.com/16b024e6cd2240e3fe86feaa.jpg" alt="empty"/></p><p><strong>乐居财经讯 晓非</strong>5月29日午后，券商板块异动拉升，南京证券、天风证券、山西证券、招商证券、华鑫股份、哈投股份、华林证券、国投资本、国金证券等个股均有拉升。</p><p>中保险板块午后强势拉升，中国人保直线封板，中国太保、新华保险、中国人寿纷纷走强。截止13:44，中国人保涨停，中国人寿、中国太保涨超7%。</p>	1
3121387	广发银行将为中船集团提供200亿元综合授信额度	<p>广发银行与中国船舶工业集团有限公司18日举行银企合作协议签约仪式。中国人寿集团董事长王滨、中船集团董事长雷凡培出席签约仪式并见证双方签约。广发银行行长刘家德、中船集团总会计师贾海英分别代表双方在协议书上签字。</p><p>记者从中国人寿了解到，本次银企合作协议的主要内容是，广发银行将为中船集团提供总计200亿元人民币综合授信额度，并在支付结算、现金管理、资产管理、国际业务、投资银行、金融市场等领域开展紧密合作。</p><p>王滨表示，广发银行将发挥金融服务实体经济的职能，推进中国人寿与中船集团的合作迈上新台阶，更好地为中船集团高质量发展提供支持与服务。雷凡培表示，希望双方今后加强全方位、全领域、全产品的合作，支持我国船舶工业建造及先进技术的发展。</p>	1
3121797	格隆汇港股聚焦(4.18)︱中国人寿一季度净利润预增80%-100%至243.32亿-270.36亿元	<p><b>【新股上市】</b></p><p>申万宏源(06806.HK)发售价定为每股3.63港元 预计4月26日开始买卖</p><p><b>【科创板】</b></p><p>昊海生物科技(06826.HK)科创板上市申请获受理</p><p><b>【财务数据】</b></p><p>东方证券(03958.HK)一季度归母净利润12.7亿元 同比增长191.06%</p><p>三一国际(00631.HK)一季度纯利升60.6%至2.76亿元</p><p>中国海外发展(00688.HK)一季度经营溢利升5.3%至86.8亿港元</p><p>中国海外宏洋(00081.HK)一季度经营溢利升28.9%至6.2亿港元</p><p>金沙中国有限公司(01928.HK)第一季总收益净额增8%至23.3亿美元</p><p>海蓝控股(02278.HK)2018年净利降73.69%至6826.8万元 继续停牌</p><p><b>【业绩预告】</b></p><p>中国人寿(02628.HK)一季度净利润预增约80%到100%</p><p>德宝集团控股(08436.HK)预计一季度股东应占溢利大增逾150%</p><p>远航港口(08502.HK)预计一季度收益与纯利分别升逾70%和170%</p><p><b>【运营数据】</b></p><p>绿色动力环保(01330.HK)一季度上网电量3.9亿度 同比增长32%</p><p>兖州煤业股份(01171.HK)一季度商品煤销量减少3.54%至2644万吨</p><p>大明国际(01090.HK)一季度不锈钢加工服务总销量升5.7% 碳钢加工服务总销量升42.1%</p><p>九兴控股(01836.HK)一季度综合收入升6.1%至3.126亿美元</p><p><b>【复牌停牌】</b></p><p>百德国际(02668.HK)一名主要股东可能减持公司股份 4月23日复牌</p><p>翼辰实业(01596.HK)预期2018年年度业绩将于4月26日董事会会议后刊发 继续停牌</p><p><b>【增减持】</b></p><p>智城控股(08130.HK)获山西省国有资本投资运营增持1034万股</p><p>洛阳钼业(03993.HK)获GIC Private增持866.1万股H股 持H股升至5.17%</p><p>中远海能(01138.HK)获JPMorgan Chase&Co.增持749.44万股H股</p><p>国泰君安国际(01788.HK)获国泰君安证券增持700万股 持股升至67%</p><p>中国擎天软件(01297.HK)获主席辛颖梅增持40万股</p><p>扬科集团(01460.HK)控股股东减持3300万股</p><p>F8企业(08347.HK)遭张依乐及李学贤减持1544.8万股</p><p>鞍钢股份(00347.HK)遭RWC Asset减持219.8万股H股</p><p>北京首都机场(00694.HK)遭Black Rock,Inc.减持187万股</p><p>君实生物-B(01877.HK)遭Oppenheimer Funds减持20.8万股H股</p><p>建滔集团(00148.HK)遭执行董事张伟连减持9.85万股</p><p><b>【并购出售】</b></p><p>当代置业(01107.HK)合资斥7254.7万元投得江西晟城51%股权</p><p>瑞安建业(00983.HK)拟3500万港元收购瑞安物业管理服务100%股权</p><p>建业地产(00832.HK)拟出售郑州项目公司49%股权及13.20亿元债权</p><p>绿地香港(00337.HK)斥资4.83亿元竞得浙江桐乡经济开发区地块</p><p>艾伯科技(02708.HK)附属斥2247万元收购科技服务公司15%股权</p><p><span>宏安集团(01222.HK)：宏安地产拟1.35亿港元出售九龙弥敦道726号商铺物业</span></p><p><b>【增发供股】</b></p><p>建发国际集团(01908.HK)先旧后新向控股股东配发5500万股 净筹4.83亿港元</p><p>时代中国控股(01233.HK)配售1.08亿股净筹15.53亿港元</p><p>伯明翰体育(02309.HK)：供股认购不足包销商履行包销责任</p><p><b>【重大事项】</b></p><p>信达生物-B(01801.HK)用于治疗湿性AMD的VEGF及IBI-302的I期临床试验完成首例患者给药</p><p>复星医药(02196.HK)：Bremelanotide注射液用于治疗HSDD获国药监局临床试验注册审评受理</p><p>药明康德(02359.HK)同意收购合全药业少数股权拟30亿元增资上海药明</p><p>中国铁建(01186.HK)联合中标113.82亿元庆盛枢纽区块综合开发项目</p><p>光大银行(06818.HK)：筹建光大理财申请获中国银保监会批准</p><p>阿里影业(01060.HK)附属与阿里妈妈及优酷土豆延长营销合作协议期限</p><p>裕兴科技(08005.HK)计划在美国兴建互联网数据中心第一期预计在年内验收</p><p>东正金融(02718.HK)部分行使超额配股权、稳定价格行动及稳定价格期结束</p><p>正美丰业(08135.HK)先前并无披露的须予披露交易违反GEM上市规则</p><p><b>【回购注销】</b></p><p>汤臣集团(00258.HK)4月18日耗资1303.7万港元回购429万股</p><p>华地国际控股(01700.HK)4月18日耗资845万港元回购500万股</p><p>龙光地产(03380.HK)4月18日耗资645.6港元回购50万股</p><p>雷蛇(01337.HK)4月18日耗资412.1万港元回购200万股</p><p>资本策略地产(00497.HK)4月18日耗资231.4万港元回购520万股</p><p>中国先锋医药(01345.HK)4月18日耗资204万港元回购200万股</p><p>耀莱集团(00970.HK)4月18日耗资132万港元回购400万股</p><p><b>【股权激励】</b></p><p>中国铁塔(00788.HK)董事会批准第一次授予激励对象12.12亿股限制性股票</p><p>信义光能(00968.HK)购股权获行使发行合计约307.43万股</p><p>融创中国(01918.HK)近日因购股权获行使发行合计550万股</p><p>金斯瑞生物科技(01548.HK)因股份期权行权合计发行207.11万股新股</p><p><b>【债务融资】</b></p><p>中信证券(06030.HK)完成发行30亿元短期融资券</p><p>当代置业(01107.HK)发行3亿美元优先票据</p><p>中远海控(01919.HK)成功发行15亿元超短期融资券</p><p>融信中国(03301.HK)发行2亿美元优先票据</p><p>江苏宁沪高速公路(00177.HK)完成发行5亿元超短融资券</p><p>泰凌医药(01011.HK)成功配售2.35亿港元可换股债券 净筹2.34亿港元</p><p><b>【人事任免】</b></p><p>同仁堂国药(03613.HK)委任张焕平为首席执行官</p><p>福森药业(01652.HK)委任李镇为财务总监</p><p>胡海峰辞任佐力小贷(06866.HK)执行董事</p>	1
