id	title	text	score
3231999	中国石油和化学工业联合会副会长孙伟善：2018年我国能源生产总量为世界第一	<p>中证网讯（记者薛瑾）中国石油和化学工业联合会副会长孙伟善在29日的上衍能源论坛上表示，2018年我国能源生产、消费总量均有所突破。全年能源生产总量达37.7亿吨标煤，位居世界第一，为七年来最高，是1978年的六倍；其中原油生产1.89亿吨，天然气生产1610亿立方，在世界能源生产中均排在第六位；全年能源消费46.4亿吨标准煤，同比增长3.3%，增速是近五年以来的新高，其中天然气消费超预期增长，年增422亿立方米，增量创历史记录。</p><p>“国内石油天然气消费快速增长，石油产量却连年下降，供需缺口呈现扩大趋势，进口量屡创纪录。继2017年超过美国成为全球最大原油进口国后，2018年我国超过日本成为全球最大的天然气进口国，”孙伟善表示，我国原油对外依存度已超过了71%，天然气对外依存度也攀升至43%，当前全球形势对我国石油和化工行业的平稳运行提出了更大的挑战。</p><p>孙伟善指出，上海原油期货上市一年以来对我国石化行业高质量发展的作用愈加重要。2018年3月26日原油期货上市以来，市场整体运行平稳，成交量和持仓量均稳步提升。至2019年5月28日，累计成交金额已达到19.9万亿元，成为全球市场上规模第三大的市场。上海原油期货选择人民币作为计价货币，为国内原油交易提供了有效参考，推进了人民币的国际化进程，为国内石油化工产业链的健康运行提供了保障。</p>	0
2875217	石油消费拐点或提前到来，2025年左右达到峰值	<p><img class="ke_img" src="http://xqimg.imedao.com/16893917c7a2f8123fe28899.jpeg" alt="empty"/></p><p>中国石油消费总量控制方案和政策研究课题组近日发布的《中国石油消费总量控制方案和政策研究》报告初稿（以下简称报告）显示：中国石油消费增速将明显放缓，<strong>在中长期内将实现消费拐点， 石油消费可能在2025年左右达到峰值</strong>。同时，石油需求结构将出现明显变化，交通用油增幅明显放缓，化工用油成为石油消费的主要驱动力。</p><p>关于石油消费峰值，英国石油公司（BP）曾在《BP能源展望2017》中预测，在基本情景下，由于新兴经济体日益繁荣，石油需求在一定时期内保持增长，但由于运输效率提升和能源转型深入，增速逐渐减慢，可能在21世纪40年代中期开始下降。相比之下，如果GDP增速低于过往趋势，燃料效率提高更快，替代燃料车辆的使用更多，或气候政策更加严格，<strong>石油需求可能在2035年开始下降</strong>。</p><p>事实上，包括市场研究公司IHS Markit在内的很多机构通过设定不同的模型参数和条件假设，预测出不完全相同的石油消费峰值。那么中国石油消费究竟何时达到峰值？</p><p>文丨王升</p><p>中国能源报记者</p><p><strong>可能在2025年达到峰值，但石油将在今后很长时间内难以被替代</strong></p><p>报告设定的情景包括基准情景、强化情景和温控情景。三种情景下，中国石油需求都将出现峰值，但达峰时间和峰值水平存在明显差别。</p><p>基准情景指石油相关行业在当前政策和行业规划目标下发展的情形。在基准情景下，中国石油需求持续增长，<strong>2040年达到峰值，峰值水平约为7.8亿吨，2050年缓慢下降至7.7亿吨左右。</strong></p><p>强化政策情景描述石油相关行业出台更加严格的控制政策、加大金融支持、加快先进技术的市场化和更好利用国际和国内两个市场两种资源，更有效实施空气污染和生态红线约束的情形。在强化政策情景下，中国石油消费持续低速增长，<strong>2025-2030年达到峰值，峰值水平约为7.2亿吨，2050年需求约下降至6亿吨。</strong></p><p>温控情景是未来石油消费需求在2摄氏度温升控制目标下的发展情形。在温控情景下，中国石油消费持续低速增长，<strong>2025年达到峰值，峰值水平约为6.7亿吨，2050年需求下降至4.7亿吨左右。</strong></p><p>石油达峰在即，但石油替代之路尚远。国家能源局原副局长张玉清强调，能源发展的方向是构建清洁低碳、安全高效的现代能源体系，但石油作为重要的交通领域燃料和化工原料，将在今后很长时间内难以被替代。</p><p><strong>影响中国石油消费的因素包括经济发展水平、政策取向和交通运输方式等</strong></p><p>报告指出，从发达国家经验来看，经济发展水平较低时，石油消费随经济增长而增加，当达到一定经济水平后，石油消费出现平台期，此后开始下降。</p><p>同时，经济结构特别是工业化进程对石油达峰有重要影响。发达国家石油消费达峰与普遍完成工业化、工业占比GDP比重持续下降、工业内部结构加快调整等情况密不可分。</p><p>但是，在不同政策引导下，各国人均石油消费峰值和出现峰值时的人均GDP水平差异较大。</p><p>例如，英国和法国在人均GDP处于4000-5000美元时，石油消费量达到峰值；德国在人均GDP1.1万美元时，石油消费量达到峰值；美国和日本在人均GDP处于4.3-4.5万美元时，石油消费量达到峰值。</p><p>报告分析，英国、法国和德国普遍重视机动车燃油经济性的提高，同时对成品油施加较高的消费税，通过对汽车企业政策约束和消费者价格引导降低石油消费量，其人均石油消费峰值明显低于美国。</p><p>另外，交通运输方式和汽车保有量是关键影响因素。报告分析，目前石油消费主要用于交通部门，由于不同运输方式石油消费差异较大，增加铁路运输、降低公路运输比例，可以显著降低石油消费增速。</p><p>汽车保有量方面，报告称，从人均石油消费峰值水平看，千人汽车保有量越大，人均石油消费水平越高。</p><p>此外，化工产业发展路径、能源转型和应对气候变化也会影响石油消费水平。</p><p>中石化原董事长傅成玉表示，中国经济正在由高速增长阶段转向高质量发展阶段，改善能源结构、推进绿色发展和生态文明建设是重要任务，使能源资源、环境和经济和谐发展。</p><p><strong>有人建议高效用油，加快天然气在交通领域的应用，大力发展电动汽车，也有人建议“禁燃”“减油”</strong></p><p>对于石油达峰问题，张玉清认为，当前，保障中国能源安全，<strong>要从供给侧增加石油供给能力，加大国内勘探开发力度</strong>；加快天然气产业发展，推动增储上产。更重要的是，从需求侧高效利用石油，加快天然气在交通领域的推广应用，减缓对石油消费需求的增长，力争在2030年实现石油消费达峰并稳定下降。</p><p>中国电动汽车百人会理事长陈清泰指出，<strong>电动汽车的发展将拉低交通行业对石油的需求</strong>，制定一个经科学论证的电动汽车发展战略的顶层设计和时间表，给市场和社会一个应有的预判，是引领中国经济跨越石油时代的“牛鼻子”。</p><p>自然资源保护协会（NRDC）高级顾问杨富强则表示，中国石油消费总量控制要抓住三大重点：</p><p>一是“禁燃”。建议政府尽快提出分车型、分地区、分时段逐步禁止销售传统燃油车的时间表和路线图。</p><p>二是“限塑”。建议相关部门尽快出台政策，鼓励塑料产品的回收利用，减少焚烧和填埋量，禁止生产没有环保替代方案、对环境生态损害大且不易回收的塑料产品。</p><p>三是“减油”。建议加快减少工业、建筑业等领域的发电、供暖的燃料油使用。</p><p>End</p><p>责编 - 闫志强</p><p>华为！欧洲最大无补贴光伏项目选了它！</p><p><img class="ke_img" src="http://xqimg.imedao.com/16893917d5e2f99a3fd40c79.jpeg" alt="empty"/></p><p>大手笔投资接踵而至，石化行业再迎投资热潮</p><p><img class="ke_img" src="http://xqimg.imedao.com/16893917e6f2fabb3fcf8140.jpeg" alt="empty"/></p><p>我国固废利用率越来越高，为何还要进一步整合？</p><p><img class="ke_img" src="http://xqimg.imedao.com/16893917f792feaf3fda2b68.jpeg" alt="empty"/></p>	0
2809426	2018石油业十大新闻发布	<p>日前，由中国石油企业协会组织行业内外专家评出的2018年度中国石油行业十大新闻对外发布。这是中国石油企业协会第六次组织评选并对外发布中国石油行业十大新闻。</p><p>2018年度中国石油行业十大新闻依次为：改革开放40年我国油气行业发展迅猛、三大石油公司加大国内油气勘探开发力度、我国石油企业进博会期间签约额近千亿美元、中国版原油期货上市交易、我国取消外资连锁加油站控股限制、我国超深水油气勘探挺进世界第一梯队、首船亚马尔LNG经北极东北航道运抵中国、2018年原油非国营进口允许量超过1亿吨、玛湖大油区再获高效新发现、川渝地区页岩气进入规模化开发阶段。</p>	0
3130958	国产“地球CT”技术打破国外30年垄断	<p>据科技日报4月23日报道，由大庆油田自主研发的薄互层波阻抗Z反演技术，经专家委员会鉴定达到国际先进水平，打破了欧美国家在国内地震解释领域长达30年的技术垄断，并在薄互层储层地震预测方面赶超欧美，创经济效益2.6亿元。这是记者从近日由中国石油技术鉴定中心组织召开的中国石油科技成果鉴定会上获悉的。</p><p>据研发团队负责人于承业介绍，薄互层波阻抗Z反演技术是一种地震处理解释技术，通过对人工反射波精确解译来分析地球“血管”里的石油分布，就像给地球做CT。</p><p>从上世纪90年代起，国外地震反演软件开始进入我国地震勘探领域，长期垄断着中国地震反演市场。从经济上看，一套法国软件售价人民币近400万元，30年来从中国市场吸走资金高达10亿美元以上；技术上，大庆油田是典型陆相沉积，与国外海相沉积相比，储层薄、连续性差、横向变化复杂。针对2—3米薄层勘探开发这种世界级难题，国外技术已远不能满足国内油田的识别需要。因此，无论从市场经济还是技术需求的角度，都需要研发中国人自己的地震反演软件。</p><p>自2006年起，大庆科研人员于承业团队潜心钻研，在现有地震频带内，将井震匹配误差由10％—15％降低到1％—2％，实现了薄互层高精度反演，并形成了Z反演储层预测软件。</p><p>2016年初，该软件经过现场论证显示，比商业软件预测结果平均提高12.2个百分点，砂岩钻遇率达91.1％，2018年，Z反演技术还成功应用在隆平1井深层火山岩风化壳预测中，符合率达67％，远超国外同类产品，此举引起进口储层预测产品大幅跳水。</p><p>目前，Z反演技术已在肇平12等40余个中浅层区块推广应用。</p>	0
2912192	32家石油和化工企业上榜全球品牌500强！中国石油、中国石化进入50强	<p>英国知名品牌价值咨询公司Brand Finance近日发布“2019年全球品牌500强”报告，亚马逊蝉联全球最具价值品牌榜首，过去一年品牌价值增长25%，达到1879亿美元。苹果和谷歌仍然分列第二和第三位。</p><p>榜单前十的品牌依次为：亚马逊、苹果、谷歌、微软、三星、AT</p><p>共有32家石油和化工企业上榜2019年全球品牌500强。</p><p>壳牌排名26位，领衔石油天然气公司上榜，其次是中国石油（33）、中国石化（49） 、道达尔（60）、英国石油（68） 、雪佛龙（99） 等27家油气企业进入500强。</p><p>此外，巴斯夫（228） 、米其林（279） 、普利司通（290） 、陶氏（296） 和宣伟（414） 5家化工企业入围。</p>	1
3263297	早间公告：中油资本有限向中油财务增资；钜盛华质押万科部分A股	<p>证券时报e公司讯，中油资本(000617,诊股)：全资子公司中油资本有限与中石油集团、中国石油(601857,诊股)，拟分别按照现有持股比例向中油财务增资，增资总额220.64亿元。另外，中油资本有限参股的中石油专属财产保险公司，拟利用未分配利润转增注册资本。荃银高科(300087,诊股)：拟与相关科研单位或科研人员，投资设立注册资本1000万元的合资公司——上海中科荃银分子育种研究院有限公司。万科A(000002,诊股)：钜盛华将所持公司4165.23万股质押给万联证券。</p>	1
3296138	埃睿迪高振宇：大数据助力化工企业绿色转型的四个价值点	<p>6月20—21日，埃睿迪受邀在鹰潭参加由中国石油和化学工业联合会指导，中国化工节能技术协会主办，江西三川节能股份有限公司承办的“石化化工企业循环水系统节能技术交流会”。埃睿迪技术副总裁高振宇在会上就“大数据在工业领域的实践”做了主题演讲。</p><p>鹰潭市市政府领导，中国石油和化学工业联合会产业发展部副主任、中国化工节能技术协会秘书长李永亮，中国石油和化学工业联合会产业发展部节能与低碳发展处副处长周俊华，江西三川集团有限公司董事长李建林，中石化茂名石化高级工程师赖作通，东北大学信息科学与工程学院电力系统与电力传动研究所所长、控制科学与工程博士、电气工程博士后王大志等出席了本次活动，并围绕“石化化工企业循环水系统节能技术”发表了各自的看法。</p><p>化工行业一方面是耗能、耗水的大户，同时也是重点环保排放企业。巨额的水费、电费等成本支出，以及环保指标的压力，都使得节能减排、绿色生产，成为化工企业当下迫切需要实现的目标。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b9327fb081353fe9802dd1.png" alt="empty"/></p><p>为此，高振宇在演讲中谈到，通过大数据技术和节能工艺及设备的综合应用，可以帮助企业在节水、节电的同时，基于用水量的减少，实现自然污水处理量减小的良性循环。而大数据技术助力化工企业实现绿色转型的作用体现在：可见、可减、可用、可消四个方面。</p><p>“可见”即对耗能设备通过物联网技术，实现智能监测。通过大数据和物联网技术，把原有远程在线监测及故障诊断系统升级为基于物联网技术的远程工业互联网平台。从而实现化工企业动态、静态设备，水、电仪表等所有相关设备数据的收集，通过工业机理模型实现对设备的监测和预测，提升设备在线率，保证设备稳定运行。同时对标行业节能领跑者，确认节能降耗的优化空间和优化方案。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b9327fe461363fecd2381c.png" alt="empty"/></p><p>“可减”即应用大数据、节能设备等组合方式降低能耗。通过大数据对各设备及仪表参数进行分析，确定彼此之间的联系，并应用大数据模型算法对参数进行持续的调整优化，找到最优节能方案，实现企业节能与投资测算，为化工企业提供实时的节能服务。</p><p>“可用”即利用埃睿迪绿色工业互联网平台，将企业内、外部数据和资源实现共享和统一调度。这个功能体现在化工企业的循环水、固废焚烧的热能回用等各方面，将一道工序的废弃物变成另一道工序的原材料，或将企业的余热、余压等都转化为资源，变废为宝，循环利用。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16b9328011910c3fe9dbf153.png" alt="empty"/></p><p>“可消”即对于企业必不可少的污水、固废，通过大数据提升环保处理和管控水平。传统化工企业对于环保、安全隐患等，大多是仅采用监控的方式，只能实现“事后管理”。埃睿迪通过“输入响应、优化调控”的方法论，将环保指标、生产优化指标通过诸多模型进行固化，将指标引入生产流程。同时，通过大数据、人工智能技术对生产中有价值的信息进行实时深度挖掘，寻找内在规律，从企业生产源头和生产过程中实现环保节能的最佳状态。</p><p>会上，化工节能样板企业也分享了其利用大数据技术、节能工艺及设备在环保节能方面的应用成果。通过建立基于物联网的企业节能大数据，对有效及重点工艺数据进行分析，在节能减排方面实现了可观的效益，用电量减少了20%，仅这一项就为企业带来每年上千万的成本节省。</p><p>编辑：徐冰冰</p>	1
3098000	石化行业探索高质量发展新路径	<p><strong>聚焦高端技术 激发企业活力</strong></p><p><img class="ke_img" src="http://xqimg.imedao.com/16a0a08d53d4daca3fb65cc6.jpg" alt="empty"/></p><p>图为产业发展大会现场。 (本报记者 张育 摄)</p><p>4月10日，以“加快创新转型，实现高质量发展”为主题的2019石化产业发展大会在北京召开，共商行业发展大计。与会专家指出，2019年是中国石油和化学工业转型发展跨入崭新阶段的重要转折，是行业高质量发展的起步之年。为此，行业要聚焦高端技术、激发企业活力，把重点放在增强微观主体活力上，探索行业高质量发展新路径。</p><p>工信部原材料工业司司长王伟指出，化工行业要多管齐下，推动行业高质量发展。不仅要化解产能过剩矛盾，促进传统产业全产业链整体跃升；利用创新驱动，努力打造新的行业增长点；还要推动行业绿色发展，增强可持续发展能力；同时发展生产性服务业，实现业态协同创新。“化工行业要激活国内巨大的潜在市场，推进‘一带一路’倡议实施，推动行业迈向高质量发展。”王伟说。</p><p>国家发改委产业发展司副司长卢卫生表示，制造业是大国崛起的根基，是科技创新的载体，是物质财富的基础。作为制造业的重要组成部分，化工行业要加快转型升级，落实相关布局方案，推动行业安全、绿色、集聚、高效发展。此外，行业还要启动动态调整工作，严控项目核准管理，增强创新引领，实现数字化、网格化、高质量发展。</p><p>中国石油和化学工业联合会会长李寿生表示，当前，我国石油和化工行业正步入高质量发展的新阶段。3年来，全行业大力淘汰落后工艺、装备、产能，积极培育化工新能源、化工新材料、现代煤化工、高端专用化学品等战略性产业，扎实推进清洁生产、循环经济、绿色发展，开展“一带一路”产能合作，企业经营状况显著改善，盈利能力明显提高，创新发展驱动力不断增强，行业发展出现了一系列深刻变化。但同时面临一些亟待解决的突出矛盾和问题，必须尽快遏制安全生产事故频发的势头，防止在高质量发展中出现新的重复建设倾向。未来要采取新的思路和方法，努力探索行业高质量发展的新路径。</p><p>李寿生指出，行业高质量发展必须聚焦在5个方向：一是技术创新要在制高点上突破。要把技术创新摆在企业战略的核心位置，集中力量攻克一批关键核心技术、“卡脖子”技术，抢占一批事关全局的科技战略制高点。二是产业结构要在产业链高端上延伸。加快推进产业结构高端化进程，培育战略性新兴产业集群。三是发展方式要在绿色化学上发力。要高标准打好重点污染防治攻坚战，从根本上全面改善石油化学工业形象。四是资源配置要在全球市场上优化。要进一步完善中国石油和化工行业国际产能合作企业联盟，引导产业链上下游企业联合“走出去”，形成规模效应和集群优势。五是经济效率要在国际对标上领先。行业企业要放眼全球，做好重要指标的对标工作，进一步提升企业核心竞争力。</p><p>李寿生还提到，行业要把推动高质量发展的重点放在增强微观主体活力上。要下大气力提升企业战略管理水平，下大功夫培养一批高质量发展、有核心竞争力的企业典型，做好行业经济运行监测与服务，强化行业发展预警，为行业营造平稳发展的政策环境，努力促进行业经济实现稳中有进的总体目标。</p><p>本次大会由石化联合会主办，政府部门、石化行业相关企事业单位代表600余人与会。</p>	1
3218596	2019中国化工园区30强/潜力10强公布	<p>5月23日，在2019中国化工园区与产业发展论坛上，中国石油和化学工业联合会公布了2019年中国化工园区30强名单，惠州大亚湾经济技术开发区、宁波石化经济技术开发区、南京江北新材料科技园位列前三。</p><p><img class="ke_img" src="http://www.chemall.com.cn/ueditor/asp/upload/image/20190524/15586624945441877.jpg" alt="empty"/></p><p><img class="ke_img" src="http://xqimg.imedao.com/16ae788e84e13a093fe35fac.jpg" alt="empty"/></p><p>十届全国人大常委会副委员长顾秀莲指出，我国化工园区要建设特色产业集群、重视专业化科创服务平台建设，勇于承担起新时代高质量发展的新任务。在产业定位方面，化工园区要在专、精、特、优上着力，打造竞争新优势。在建设管理方面，化工园区要在放、管、服上着力，优化营商环境。在绿色发展方面，化工园区要在安全、环保、责任关怀上着力，提升行业形象。</p><p><img class="ke_img" src="http://xqimg.imedao.com/16ae788ecbf13a0a3fd922dd.jpg" alt="empty"/></p><p>中国石油和化学工业联合会会长李寿生提到，当前，我国化工园区发展依然面临挑战，如国际环境“不确定”增多，安全环保“不确定”增多，创新能力制约仍然较强，经济效率差距较大。同时，我国化工园区在高质量发展方面存在突出矛盾和重大差距，产业特色不突出、管理不规范、集聚效应不显著、社会责任有待强化等问题依然制约着我国化工园区的发展。“因此，我们要努力探索一条适合我国国情和行业实际的高质量发展新路子，努力建设一批世界一流的化工园区。”李寿生说。</p><p>李寿生指出，下一步，化工园区要注重做好四方面的工作。一是要有序推进企业搬迁入园，巩固化工园区整治和安全环保排查效果，强化规划的双向刚性约束机制，把搬迁作为企业转型升级的重要机遇。二是调整优化产业结构，增强化工园区特色发展能力，大力发展化工新材料等高端特色化工园区，加快推进化工园区循环化改造，深入实施责任关怀工作等。三是加强规范化管理，提升化工园区建设发展质量，进一步完善规划布局，制定化工园区标准体系，提升专业化服务能力。四是加强园区责任文化建设，畅通与社会公众的互动交流，围绕履行社会责任加强园区文化建设，发挥典型园区的正向引导作用。</p><p><strong>2019中国化工园区30强名单</strong></p><p><img class="ke_img" src="http://xqimg.imedao.com/16ae788f32513ab63fe1e922.jpg" alt="empty"/></p><p><img class="ke_img" src="http://xqimg.imedao.com/16ae788f57e13a0b3feca2b9.jpg" alt="empty"/></p><p>根据中国石油和化学工业联合会园区委全国性调研统计，截至2018年底，全国重点化工园区或以石油和化工为主导产业的工业园区共有676家。其中，国家及化工园区(包括经济技术开发区、高新区)57家，省级化工园区351家，地市级化工园区268家。全国已形成石油和化学工业产值超过千亿元的超大型园区14家，产值在500亿~1000亿元的大型园区33家，100亿~500亿元的中型园区224家，产值小于100亿元的小型园区405家。</p><p>从地区分布来看，东部地区拥有化工园区247家，占比36.5%;中部地区拥有173家，占比25.6%;西部地区拥有198家，占比29.3%;东北地区拥有58家，占比8.6%。</p><p>石化联合会园区委秘书长杨挺表示，全国化工园区30强是对化工园区的综合经济实力、基础设施配套、绿色生态化发展、安全与公众认知、园区创新发展等多方面指标进行了全面调研和量化评价后产生的。他提到，这30家化工园区代表了国内化工园区发展的先进水平，主要表现在三个方面。</p><p>一是产业基础雄厚，盈利能力强。已评选出的化工园区30强在2018年实现石化销售收入总量2.55万亿，占全国石化产业销售收入的20.6%，其中前10强实现石化销售收入1.34万亿，占比10.8%;化工园区30强在2018年实现利润总额2115.8亿元，占全国石化利润总额的25.2%，其中前10强实现利润总额1191.3亿元，占比14.2%。化工园区30强利润率为8.3%，高于全行业平均利润率6.77%这一数值1.5个百分点。</p><p>二是土地集约利用，基础设施完善。已评选出的化工园区30强累计到2018年末已完成固定资产投资39105亿元，其中2018年当年完成固定资产投资3521亿元;其中前10强累计到2018年末已完成固定资产投资19870.4亿元，其中2018年当年完成固定资产投资1857.7亿元。</p><p>三是节能减排，绿色生态发展。已评选出的化工园区30强在2018年总能耗为1.47亿吨标煤，单位工业增加值能耗为1.61吨标煤/万元，其中前十强的单位工业增加值能耗为1.31吨标煤/万元。</p><p><strong>潜力10强园区名单</strong></p><p>以下是2019中国化工园区潜力10强名单：</p><p><img class="ke_img" src="http://xqimg.imedao.com/16ae788fce113bf13fe25536.jpg" alt="empty"/></p><p>杨挺指出，化工园区化规模效应带来的成本节省尤为明显，建设一批顶级石化基地和化工园区，将对我国化工产业产生显著的成本优势。30强园区将对我国化工园区规范化发展、发挥集聚规模效、绿色化发展做出良好示范。</p><p><strong>30强单项排名</strong></p><p><img class="ke_img" src="http://www.chemall.com.cn/ueditor/asp/upload/image/20190524/15586624975916473.jpg" alt="empty"/></p><p>名单来源：石油和化工园区</p>	1
3453526	投资者提问：您好，我想问一下新研股份有没有信心做中国石油？	<p>投资者提问：</p><p>您好，我想问一下新研股份有没有信心做中国石油？</p><p>董秘回答(新研股份SZ300159)：</p><p>尊敬的投资者您好，感谢你对企业的关注，我们一定会做好管理，争做一流的农机生产者和飞行器零部件供应商。</p><p>查看更多董秘问答>></p><p>免责声明：本信息由新浪财经从公开信息中摘录，不构成任何投资建议；新浪财经不保证数据的准确性，内容仅供参考。</p>	1
