id	title	text	score
121023171	连续逼空怎么办？	<p>踏空的状态难受不？节前避险的估计都避到沟里去了！<br/>再涨几天踏空的更不敢出手，甚至轻仓的都会吓成空仓！<br/>五日线乖离率确实比较大，需要调整，但是这波行情出现点在节后，节前长假避险气氛浓厚，节后几天大涨的股比比皆是！这个位置如果有调整，估计幅度也不会太大，倾向于小幅调整甚至横盘调整，因为如果一旦深度调整，场外资金会蜂蛹而已，那个资金会把自己手中的便宜筹码给你？<br/>今天是最近几个月第一次成交额过了2000亿，前面反复说过上证如果过了2000亿，个股行情会此起彼伏，而且持续性会好很多，个人倾向如果仓位不是特别重，轻指数重个股，涨幅大的个股可以获利了解！基本面不错涨幅不大的以持股为主！<br/><br/>一个重要的信息，如果最近出了社保消息，那么大概率2440就会是这轮熊市的大底，这波逼空就会顺理成章了，大资金和社保吃饱，需要快速脱离底部！<br/><br/>指数熊了三四年，大多数人还处于熊市思维，一涨就怕或者一涨就跑！大涨会恐慌如惊弓之鸟，这就是人性，和三四年养成的习惯，<br/>如果这波有期望的调整而不见新低，那么这波调整也是牛市的一部分……<br/><br/>@雪球达人秀 @今日话题 </p><p>$四维图新(SZ002405)$$伊利股份(SH600887)$$东方财富(SZ300059)$</p>	0
121042703	这轮反弹将超出多数人的预期！	<p>&nbsp;说下当前行情。</p><p>一、行情性质</p><p>很明显，大盘突破了一年的下跌通道，也就是说这里是针对去年一年的反弹。从去年3587到2440点，一共跌了1147点。原则上反弹黄金分割位0.382，0.5，0.618，三个位置。大致是2880,3013,3148。</p><p>二、比较类似2012年1949点连续杀跌后的春季行情，一路逼空反弹了25%！<br/></p><img class="ke_img" src="#{yu.upload.image.domain}/168e712d1dbac6c23fedc338.jpg!custom.jpg" ><p>三、20%年度指数波动范围。上证指数近30年只有2017年波动幅度约15%，其余年份最小波动也有21%。如果按照20%波动范围来看，上证可以达到2930附近。如果按照历史最低15%波动幅度也要达到2800点。2800点这是很多人看到的反弹点位，不过我想也许反弹会远超2800，或许3000+，边走边看吧！</p><p>四、利空出尽。2018年出了各种利空，到最后商誉那么大的雷爆出来，发现没有，发现没有，发现没有，不跌了，真的不跌了。3月份之前我还真看不到可以让大盘掉头向下的利空，哪怕是3月份贸易谈判不及预期都无法改变反弹的趋势。</p><p>改变这波春季行情的只有：涨多了，估值不那么便宜了；或者一季度业绩不及预期。</p><p>大概率是3月中下旬的事情了。</p><p>五、趋势改变了，会不会马上变成牛市？个人判断概率极小，各种条件貌似不具备。会类似2012-2013年横盘震荡，当年三次改变趋势才最终形成牛市。不过要记得当年1949之后创业板就走牛了，我相信很多票已经开始牛市的征途了。</p><img class="ke_img" src="#{yu.upload.image.domain}/168e71f305bad6eb3fd01087.png!custom.jpg" ><p>会不会类似998点直接走牛？当年998之后逼空式反弹20%之后回踩，来来回回半年之久，不急，边走边看，如果牛市来了，不会踏空。</p><img class="ke_img" src="#{yu.upload.image.domain}/168e722280bad3dd3fdb49d7.jpg!custom.jpg" ><p>五、短期连续逼空了4天了，虽然说强势，也不能一直5日线也不碰说不过去。也许接下来横盘等5日线上来，参考上图1949之后的走势。回踩5日线要不要融资10%搞一点？</p><p>$京东方A(SZ000725)$&nbsp;$华大基因(SZ300676)$&nbsp;$四维图新(SZ002405)$&nbsp;</p>	0
123653502	据传	<p>商务部：中美元首已达共识 全部取消相互加征的关税$四维图新(SZ002405)$</p>	0
124461183	突发利好，沪指站上3200	<h4></h4><h4>盘面解读</h4><p>早盘金证股份冲击涨停，贸易概念走好，午后突发利好，券商拉涨，尾盘周期定盘，沪指站上3200。</p><p>很明显，又是外资流入，国内的资金都在互捅，而外资一直在买。</p><img class="ke_img" src="#{yu.upload.image.domain}/169e34fcd506f2e13fe43cf1.jpg!custom.jpg" ><h4>消息解读</h4><p>【任泽平：2019年初启动的牛市是“改革牛2.0”】<p>将信将疑地看待</p><p>【深交所：3月份深市新增开户数环比增109.1%】<p>韭菜来了</p><p>【中国计划改善外国投资者对股指期货的准入】<br/>【再融资或迎重大松绑 监管力争解决上市公司融资难题】<p>今年的主题之一是金融</p><h4>明日策略</h4><p>周期、沪深300是最近的热门，但是我们看到部分小票科技股也在新高，所以观点很明确，没有所谓的大小切换，都是在走轮动。风水轮流转，游资赚了机构赚，等业绩披露完又该游资活跃了。</p><p>明天是节前的最后一天，相必大多数人又要说不会有行情了，恰恰相反，明天又要换着涨了。</p><p>注意大票带节奏：浙江龙盛、四维图新、欧菲光、金证股份、苏宁易购</p><p>免责声明：所述文章内容仅供参考，不构成买卖依据。投资有风险，入市需谨慎！</p><p>获取每日金股，关注公众号：若哥笔记（<b>ruonote</b></span>）</p><p>@今日话题&nbsp;$欧菲光(SZ002456)$&nbsp;$苏宁易购(SZ002024)$&nbsp;$四维图新(SZ002405)$&nbsp;</p>	1
119450891	【基本面是基本不变那一面】20190107	<p>一、内容概要：对之前北斗板块研究的反思，开大招用量化模型扫描它里面的所有个股。</p><p>二、观点备忘：（1）上证2638下方多看少动，11月底以来这一句话几乎摆在我每一篇连载的开头；（2）中集H股每股土地价值12元，无论大盘跌到多少点，这一点是基本不变的那一面；（3）我覆盖了军工大飞机几个有代表性的公司，以及一些有跟踪价值的医药股。具体逻辑可以通过阅读我连载的《基本面是基本不变的那一面》以及跟踪我的模拟盘来持续关注。（4）<b>北斗产业现在处于黎明前的黑暗</b>。里面的龙头公司奄奄一息，负隅顽抗，我却看见了风险投资的机会。我也慢慢有了如何押注这个板块的想法，并陆续在（几乎）每天更新的连载中完善。【留言和我的回复一样精彩，我不删的，各种观点不论对错都有参考价值；欢迎留言交流、批评和指正。】<br/></p><p>三、今日分享：我愿意埋头挖掘价值，但我不会沉迷其中不能自拔。<br/></p><p>北斗这个板块越深入去了解，不确定性越大。之前谈到的个股，有铁粉会出来和我切磋切磋，也给我一些很有用的信息，有时会指出我的一些错误。<b>做投资，最重要的素质是【及时认错】</b>。市场总是对的，越是执迷不悟就越容易被市场逮住吊打。我前几篇关于北斗的研究连载，有两个关键的错误：<b>1、海格通信不是阿里系。</b>阿里系的阵营是【千寻位置（独角兽）+高德地图】，海格通信有个子公司与千寻位置竞争。虽然我持有的军工ETF里面也有海格通信，但是，我是不会买入并长期持有它的。<b>2、四维图新和高德的地图牌照没有想象中那么值钱。</b>有两件事，第一件是以前四维图新是百度地图底层数据提供商，后来腾讯入股四维，四维就不给百度提供地图数据了。然后怎么样？百度另外买了一家公司，提供地图数据，还超越了四维图新；第二件是四维图新的数据被360地图用了，去打官司维权，还被驳回，因为四维图新把数据卖给一个下游公司，这个下游公司开放API给360，然后360就利用这些数据自己做地图了。这样看来，所谓近似垄断的地图数据，其实地位上和我国的稀土差不多——真的很有份量，但是没有定价权。</p><p>唯有合众思壮和中海达之间的1.8倍市值统计相关性可圈可点。合众思壮因为股票质押风险释放而走出修复行情，而一只合众的市值大约是1.8只中海达。所以，我会盯住合众去交易中海达做补涨。这是我做量化交易的其中一种短平快的壁虎式交易——西蒙斯说的，价格特定运动的瞬间吃一口就走。这招在美股和港股等T+0的市场里屡试不爽，但在T+1的A股，则需要接受隔夜的挑战。现在还有1.4%，希望明天开盘能拿走。这好像很不价值投资？首先，我不是做价值投资的；第二，格雷厄姆在《证券分析》里明确说了，寻找安全边际的终点就是寻找套利机会（Arbitrage），所以我做的正是格雷厄姆式投资。第三，巴菲特出名之前就已经财务自由了（后来买伯克希尔哈撒韦纺织厂被套，才转型），使用的手法正是套利——买下一个公司10%以上股权，然后在股东大会提议把公司的现金或现金等价物全部拿出来分红，拿到的分红已经高于买入成本而且利润丰厚，最后清仓手中的这个股票。</p><p>怎么办？风投的逻辑也不是很靠得住。这个板块的公司的基本面就像流沙，找不到什么站得住脚的礁石。这是杰西利维摩尔的交易方法可以解决这些问题——让市场告诉我，阻力最小的方向是什么。我看《回忆录》和《操盘术》看到第十四次的时候才看懂。</p><img class="ke_img" src="#{yu.upload.image.domain}/16829013ccf7ad73fde802c9.png!custom.jpg" ><p>对整个卫星导航板块，我开大招，一瞬间可以锁定标的。只有投机价值。</p><p>明天我开始探索一个新的板块。</p><p>附：微信号：wequant<br/><b>【特别声明：本文纯属个人投资心得分享，不构成任何投资建议，希望读者独立思考，自主决策。本文为本人原创，转载务必注明出处，而且要强调风险和买者自负。】</b><br/>我十年投资生涯，其中一个最重要的启示是【知识的价值只有在不断分享的过程中才能体现】。我从我的老师那里无偿继承了《证券分析》及相关的各类投资方法，并成为资本市场的受益者，因此，我内心一直都坚信，作为回馈，我应该无偿地分享我的知识给更多的人。<br/>我题目为什么叫“基本面是基本不变的那一面”？这是来自巴菲特的老师——本杰明格雷厄姆的《证券分析》第二章的第二节“定性分析与定量分析”。原文是“For stability means resistance to change and hence greater dependability for the results shown in the past. ”其意思是，你的票以及其背后的公司具备某些不易改变的特质，使你分析它的历史数据时能够获得一些在未来也能够适用信息（协助投资决策），即使一切都在不断变化。也就是说，当且仅当你掌握某只票的基本不变的那一面，你才能够在不确定的未来占有优势。一句话：做足功课，才能以不变应万变。</p>	1
120694429	四维图新祝您新春快乐！	<p>积累更多创新，</p><p>静待岁月回报，</p><p>手绘精彩未来。</p><p>值此新春之际，</p><p>四维图新祝福您猪年大吉！</p><p><img class="ke_img" src="#{yu.upload.image.domain}/168ad41c8dd37c073fe1eaae.jpg" /></p>	1
129954634	2019.07.22早盘资讯	<p>1、义马化工厂爆炸 关注煤化工龙头的投资机会</p><p>7月19日，河南三门峡义马气化厂发生爆炸，截至20日12时30分，现场搜救工作基本结束，共15人遇难。义马气化厂是亚洲最大煤制气生产企业，其中年产甲醇30万吨，二甲醚20万吨;醋酸30万吨，液氨12万吨;稀硝酸15万吨;硝酸铵20万吨;液氧、液氩等副产品8万吨/年。建议关注华鲁恒升(600426)、鲁西化工(000830)等。</p><p>2、韩日争端或致全球供应中断 存储芯片周涨15%</p><p>据外媒7月19日报道，存储芯片现货价格今年以来首次上涨，表明随着韩国和日本之间的贸易争端持续下去，该领域正出现“前所未见”的严峻警告迹象，即供应中断可能会成为现实。DRAM芯片行业过去始终受到供过于求和需求疲软的困扰，然而其价格在一周内却猛涨了15%。此前日本收紧了对韩国多种芯片制造材料的出口限制，而韩国是全球最大的两家存储芯片制造商三星和SK Hynix总部所在地。上市公司，英唐自控拥有全球著名主控芯片品牌联发科以及拥有云服务器核心部件DRAM的全球顶级品牌SK海力士的代理权，是国内唯一一家同时拥有顶级主控和存储芯片代理权的分销商。力源信息(300184)自研小容量存储芯片EEPROM通过公司本部及各子公司强大的分销渠道向各行业客户进行推广、测试和销售。</p><p>3、产能继续去化 生猪养殖第二波已开启</p><p>农业农村部最新发布的6月份能繁母猪存栏同比减少26.7%，相对5月份的23.9%，产能继续大幅淘汰。而中证资讯草根调研了解到，部分地区母猪产能去化幅度高达50%，相比农业部数据更是大幅度超预期。下半年随着需求回暖，供给的紧迫性会越来越强，猪价有望不断创新高。投资方面，建议重点关注具有成本优势的行业龙头牧原股份(002714)、温氏股份(300498);弹性标的关注天邦股份(002124)、正邦科技(002157)等。</p><p>4、国际炭黑巨头宣布涨价 国内企业有望迎来补涨</p><p>近日，东海炭素株式会社宣布，由于产品原料成本上升，该公司将提高在美国市场的炭黑价格。新的价格将由该公司根据现有情况进行计算，近期向外界公布。随着炭黑生产成本上升，国际炭黑巨头宣布涨价，国内炭黑企业有望跟随上全球的涨价潮，从而增厚下半年业绩。相关炭黑概念股：可关注黑猫股份(002068)、金能科技(603113)等。</p><p>5、宝马宣布与腾讯中国联通(600050)联手 促进自动驾驶技术发展</p><p>7月19日，宝马在其创新日活动上宣布与中国联通(600050)、腾讯和四维图新(002405)等中国科技公司达成合作，联手促进自动驾驶技术发展。四家公司均是各自领域的头部企业，分别在汽车制造、5G技术、数据平台和位置服务方面处于行业领先位置。四家公司联手，已基本组成自动驾驶全生态链。相关概念股：四维图新(002405)是中国领先的位置服务和导航地图提供商，腾讯是公司第二大股东，公司也是宝马在中国的长期合作伙伴。华阳集团(002906)专注于智能驾驶关键零部件方面的研发和投入，包括但不限于高精度定位、视觉处理、毫米波雷达、激光雷达等，与“BAT”在智能驾驶领域均有实质合作。</p><p>6、菱镁矿主产区将阶段性停采 行业有望掀起涨价潮</p><p>据媒体报道，日前全国菱镁矿主产区辽宁省海城市决定“阶段性停采”。辽宁菱镁矿业有限公司对菱镁矿资源整合工作进行商议，共计28家股东企业参会，会议最终确定了菱镁矿石开采实行阶段性停采政策，政策要求停采期间为3个月，从8月1日至10月31日，计量站停止计量，平台停止矿石销售。相关概念股：云海金属(002182)拥有镁合金年产能18万吨，原镁年产能10万吨。北京利尔(002392)在菱镁矿资源、镁砂自给能力方面有优势，菱镁矿储量超过5000万吨。新疆众和(600888)控股子公司众和金源镁业进行矿业开发、镁业系列产品生产及销售。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/16c171f439885593fbaedbff.jpg!custom.jpg" /></p>	1
123467457	十里“春分”不如你	<p>今天是一年二十四节气中最有活力的节气-春分</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f123c50402663fd66bae.jpg" /></p><p>春分过了很多年了，</p><p>但是关于春分的知识你不一定全部都知道，</p><p>小编也是带着对这个节气独有的喜爱翻了一些资料，</p><p>这就把一些冷知识分享给大家：</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1240d4400353fe26a74.jpg" /></p><p>1</p><p>古人说：春分者，阴阳相半也</p><p>意思是在这一天白天黑夜平分，各为12小时。</p><p>春分过后，北半球开始昼长夜短</p><p>南北半球季节相反，</p><p>北半球是春分，在南半球来说就是秋分。</p><p>2</p><p>古代的春分分为三候：“一候玄乌至，二候雷始发声，三候始电。”</p><p>此话是说：春分日后，燕子便从南方飞来了，下雨时天空便要打雷并发出闪电。</p><p>3</p><p>听说春分还是是伊朗、土耳其、阿富汗、乌兹别克斯坦等国的新年，</p><p>距今已有3000年的历史。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f124301405f63fe3a87f.jpg" /></p><p>春分是个春意盎然的时节</p><p>如果你经常户外活动</p><p>一定已经注意到大自然陆续开启最美模式了</p><p>如果你比较宅，</p><p>最近也一定在朋友圈看过各种“花式”摄影大赛</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1246ec405f83fec5b25.jpg" /></p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1249e34026b3fe40706.jpg" /></p><p>小编的朋友圈还有小伙伴</p><p>把春天的四维图新大厦拍的无比春意盎然</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f124d394026c3fdea9bd.jpg" /></p><p>也有人说，春分是意味着一年踏青的开始</p><p>然而江北艳阳渐暖，江南细雨阑珊</p><p>小编选了全国几个比较有特点的在此分享给大家</p><p>如果有踏青计划，这不失为一个参考！</p><p>（此时小编内心无比羡慕公司在各地奔走的外业同事，为了保证第一时间记录到所有地图的现场变化，他们一定也不会错过这些美景！）</p><p><b>西藏  林芝</b></p><p>每一年的春分时节，西藏林芝就会展现出最慷慨的阳光、最纯净的天空和最烂漫的桃花。如果说，西藏的神性，在于雪山，那么西藏的浪漫，就在林芝！</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f124fc24026e3fe69054.jpg" /></p><p>林芝的春天，是十里桃花的天堂，野生桃花林绵延百里，也只有春分时节来到这里，遍山桃花，满目芳华。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12531a3fb513fe8250b.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>妖娆桃花，如醉霞绯云，映着蔚蓝云天，可以说，错过了林芝的三月桃花，你就错过了中国最美的春天。</p><p><b>江苏  无锡鼋头渚</b></p><p>每年春分前后，便是鼋头渚樱花节盛大开幕之日。阳春三月，无锡鼋头渚万株樱花争相盛放，樱花天堂，其实就在身旁。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1258364003f3fd4352e.jpg" /></p><p>65万平方米的樱花如漫天云霞飘落，点缀在太湖的山水间，惊艳，已不足以形容。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f125d5d3fb543fcd5455.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>作为“世界三大赏樱胜地” 之一，鼋头渚樱花与高阁交相辉映，古色古香，落樱飞落，点缀烟波，这般景致只有京都才有？未必。</p><p><b>云南 泸沽湖</b></p><p>春分的泸沽湖，温度适宜，静怡安然，没有夏日的喧嚣，正是泸沽湖风景最美之时。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12617b402753fdf82b2.jpg" /></p><p>阳光正好，微风飘渺，不管是泛舟还是湖边漫步，一步一景，都是春色最好的诠释。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1266aa406003fe17e13.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>3月，最适合的时间遇见最美的风景，到了这里，尽是不可辜负的大好春光，如果可以和ta一起在这走一走，完美~</p><p><b>江苏  扬州</b></p><p>扬州，从水墨画中走出的城市。三月的扬州，细风、青雨、斜柳、琼花，满城婉约芳华，是一年中最美的时候。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f126b00400463fefd8b7.jpg" /></p><p> 这个娴静的苏中小城，即使只是用步行去欣赏也不会太累，当心这满眼的江南风情，一不小心便身陷这诗意风情中。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12723a3fb5d3fdc8747.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p><b>四川  嘉阳小火车</b></p><p> 嘉阳小火车位于乐山市犍为县芭沟镇，是世界上唯一仅存的寸轨客运蒸汽小火车。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1277743fb5f3fb8fcc2.jpg" /></p><p>每年春分前后，是嘉阳小火车最美的时节，小火车穿行在金色花海里，清风拂过的菜籽花香，比千与千寻的海上火车还要有意境。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f127e0b3fb623fe7ff8c.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>冒着蒸汽的小火车，从花海里穿行而过，仿佛穿越了时光，回到了那个最纯真的年代。 </p><p><b>云南  大理</b></p><p>春分时节的大理，吸引着无数文艺青年一再前往，都说大理三月好风光，这时的大理，更是一年中最好的风景吧。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1283144060c3fe39091.jpg" /></p><p>白族“三月街”浓浓的民族风，洱海边的清风穿越古城……彩云之南，春日里的浪漫，在这里淋漓尽致。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f128a77402863fe997c6.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p><b>江西  婺源</b></p><p>总有一个地方，一直躺在旅行清单上，只等合适的时机去实现，这其中，总少不了婺源。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f1291533fb673fea8dad.jpg" /></p><p>春分时候去婺源看一看吧，古香古色的白墙黑瓦，漫天遍野的油菜花海，不会让你失望。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12961a3fb6a3fe67984.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>3月婺源风光正好，油菜花也开得灿烂，是时候去与春天来场约会了！</p><p><b>贵州 毕节百里杜鹃</b></p><p>百里杜鹃是“世界上最大的天然花园”，景区里杜鹃花品种有60多个，个个开得千姿百态，姹紫嫣红。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f129e51406143fdcd87f.jpg" /></p><p>3月开始，杜鹃花开始争相开放，延绵的青山上，五颜六色点缀着群山起伏的贵州高原，百里杜鹃，名副其实，爱花之人，怎能错过。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12a2993fb6f3fb119b1.jpg" /></p><p>（来自腾讯地图，四维图新提供数据）</p><p>如果你不确定何时出发，</p><p>那就选在春分之日，</p><p>因为这个时间你能恰好目睹一切美丽，正在发生。</p><p>正如刚刚过去的集团总结会上，PC所说：</p><p>“四维图新一直以社会责任为己任，不断耕耘，厚积薄发，</p><p>才定会在春天来临时，收获最灿烂的绽放！”</p><p><img class="ke_img" src="#{yu.upload.image.domain}/1699f12a7f3400613fe20942.jpg" /></p><p> </p>	1
129164458	成交低迷，缺口被回补	<p>投资日记-2019-704</p><p>今日持仓未动，全天市场交易低迷，鲜有看点，大白马折戟沙场与妖股横秋并行。周一利好的利润跌的渣都没有了，回头看本周平仓获利有限，仅仅卖出平仓了三只股票，华天科技，欧菲光和中船科技赚了点小钱。持仓股只有东山精密还有4个点，三聚环保有7个点 四维图新、紫光国微和大富科技跌绿。真是一把鼻涕一把泪，晕倒茅坑不自知。$上证指数(SH000001)$ $四维图新(SZ002405)$ $紫光国微(SZ002049)$ </p>	1
127805589	四维图新参展2019 ITS欧洲大会 分享欧洲团队创新成果	<p>第十三届ITS欧洲大会近日于荷兰埃因霍温开幕，超过150个展商展示了各自在智慧交通、智能驾驶以及未来出行等多领域的产品与解决方案，为来自50个国家的近5000人创造了沟通交流平台。四维图新携自动驾驶解决方案、自动驾驶地图、位置大数据平台MineData，联合旗下四维图新欧洲、MapScape、AIIM（AI in Motion），展示了最新创新成果。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/16b26f2fbbbe6543fdbc1534.jpg" />作为集团国际化战略的重要一步，四维图新欧洲于2014年成立于荷兰埃因霍温，并随即设立前沿技术研究实验室，在向欧洲汽车OEM客户输出服务的同时，也在积极开展前沿领域预研项目研究。在本次展会上，四维图新欧洲和前沿技术研究实验室展示了在计算机视觉应用研究方向上的最新成果。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/16b26f3025de6563fbefbf3b.jpg" /><img class="ke_img" src="#{yu.upload.image.domain}/16b26f3054fe71c3fc2ac2d7.jpg" />对于自动驾驶系统感知和自动驾驶地图的自动化制图与更新，计算机视觉都扮演了关键的角色。由四维图新欧洲研发的实时物体识别、实时语义分割以及实时场景理解等视觉感知方案，基于深度学习，从摄像头实时影像数据中，定位并识别道路标牌、信号灯等350余种类别物体，并将道路进行分割，像素级提取道路箭头、车道线等超过40种道路标志，从而实现地图属性、要素的自动化提取，提升自动驾驶地图自动化制图与更新的效率。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/16b26f307fbe6e83feadd69b.jpg" />2019年初，埃因霍温理工大学移动感知系统实验室正式分拆，并与四维图新欧洲成立初创企业AIIM，将人工智能深入应用机器感知与定位技术，为自动驾驶多场景多环境感知、定位等环节提供支撑，并为智慧农业、机器人、物联网等多领域提供定制化解决方案。AIIM的产品解决方案也通过ITS欧洲大会首次亮相，吸引了众多参会者关注。</p><p>集团旗下地图编译服务提供商、荷兰企业MapScape也在展会上展示了其全新的MapOTA地图数据在线分发系统解决方案。MapScape为来自全球地图供应商的原始地图数据提供NDS标准格式的定制化编译服务，如今伴随MapOTA体系的出现，经过编译、测试、验证的导航地图或ADAS地图数据，可通过云端快速分发到车辆终端，实现高效的基于增量或Tile的地图更新服务，以最新鲜的地图数据保证驾驶安全。</p><p><img class="ke_img" src="#{yu.upload.image.domain}/16b26f30af7e62d3fef3b6a0.jpg" />在2019 ITS欧洲大会，四维图新海内外团队全面展示了在智能驾驶领域的多方面布局和创新成果，也期待能与多行业开放合作，共商数字交通与智慧出行发展。</p><p></p><p><img class="ke_img" /><img class="ke_img" /></p>	1
