id	title	text	score
2873418	01月28日 公告将复牌个股（名单）	<p>根据01月28日上市公司公告，共有1只个股将于今日复牌。</p><p>本文由每经APP独立研发的AI机器人(300024,诊股)每经小强耗时：0.01秒写成。</p><p>01月28日复牌个股证券代码证券简称复牌时间停牌时间停牌截止时间停牌原因000895双汇发展2019-01-282019-01-21 09:302019-01-25 15:00拟筹划重大资产重组</p>	0
3197342	河南焦作首富为何斥巨资竞购问题缠身的新立钛业	<p>5月14日，新财富500富人榜公布，秦英林夫妇(牧原股份)、万隆(双汇发展)等9位河南本土企业家上榜。龙蟒佰利(002601.SZ)第一大股东许刚以51.2亿元的财富值位居榜单第461位，蝉联河南省焦作市首富宝座。</p><p>许刚旗下的龙蟒佰利继续扩张版图。作为国内最大、世界第四大钛白粉生产商，龙蟒佰利5月13日公告称，公司拟竞购云南冶金集团股份有限公司(简称“云冶集团”)2019年4月18日在北京产权交易所 (简称“北交所”)公开挂牌转让的云南冶金新立钛业有限公司(简称 “新立钛业”)68.10%股权及 52.19亿元债权。标的资产挂牌底价8.29亿元，其中新立钛业股权为1元，相关债权为8.29亿元。</p><p>不过，经济观察网记者注意到，新立钛业存在资不抵债、持续亏损、处于停产状态、诉讼缠身以及4大历史遗留问题。</p><p><strong>标的资产问题多</strong></p><p>资料显示，新立钛业成立于1999年7月5日，注册资本为20.4亿元。公司主营业务为钛铁矿采选(按采矿证上核准的区域和有效时限进行开采)；高钛渣、钛白粉及其副产品、海绵钛、钛合金、钛材、钛粉、四氯化钛、盐酸、 硫酸、次氯酸钠的生产及自产产品的销售；自营和代理各类商品和技术的进出口等。</p><p>财务数据显示，新立钛业早已资不抵债且陷入亏损泥淖。截至2019年2月28日，公司净资产为-45亿元。公司2018年亏损3.14亿元，今年前两个月亏损2.69亿元。</p><p>此外，新立钛业还诉讼缠身。公告显示，截至2019年2月28日，新立钛业及其两家全资子公司涉及的诉讼案件121件， 其中已判决生效的有110件(50件已进入强制执行程序)，未判决的有11件，新立钛业部分资产、账户已被司法查封、冻结、扣押(具体材料在标的企业处备查)。</p><p>同时，若龙蟒佰利如愿竞购新立钛业相关股权及债权，龙蟒佰利将承担4项合计1.69亿元的历史遗留问题费用。其中，原昆明冶炼厂破产移交新立钛业离退休人员养老保险统筹金5897.92万元；涉及到新立钛业人员安置的经济补偿金、工伤人员费用、医疗期及医疗补助、三期(孕期、产期、哺乳期)人员、内退及退休人员费用5108.12万元；钛白粉项目建设120户拆迁户拆迁补偿费用5799.76万元及14户平房拆迁户过渡安置预计费用120.96万元。</p><p>值得注意的是，新立钛业及其子公司目前处于停产状态。</p><p><strong>4个竞购理由</strong></p><p>对于竞购新立钛业的必要性，龙蟒佰利给出了4个理由。</p><p>龙蟒佰利表示，新立钛业是国内起步建设较早的钛生产加工企业，引进了国外先进的技术，打造了高钛渣、氯化法钛白粉及海绵钛生产线。如竞购本项目成功将有助于提高公司氯化法钛白粉产能，增加海绵钛生产线，有利于把握氯化法钛白粉和高端钛合金材料的发展机遇。</p><p>新立钛业生产线位于云南省楚雄彝族自治州禄丰县和武定县，紧邻高速公路和铁路，毗邻中国钒钛之都攀枝花市和北部湾沿海港口，便于原材料和产品的进出，可与公司攀枝花基地在建的50万吨攀西钛精矿升级转化氯化钛渣创新工程建设项目相呼应；云南省水电资源丰富，是国家级水电能源基地，电价成本较低，将大大降低高钛渣和海绵钛的能源成本，提高公司产品竞争力和盈利能力。</p><p>公司是国内唯一一家同时具有硫酸法和氯化法生产工艺的大型钛白粉生产企业，可利用业已形成的技术、质量、市场和管理等诸多优势，对新立钛业生产线进行修复、技改、扩建，快速扩大产能，更好地满足国内外客户需求，从而巩固并提升公司在钛白行业中的龙头地位。</p><p>本次收购完成后将使公司首次具有海绵钛生产能力，成为新的利润增长点，进一步完善公司钛精矿—氯化钛渣—氯化法钛白粉—海绵钛—钛合金全产业链，提升公司整体运营效率，实现“做深做精钛产品，做细做透钛衍生品”的发展目标。</p><p><strong>完善产业链心切</strong></p><p>龙蟒佰利做大做强，完善产业链的想法早已有之。公司于境外下设子公司佰利联(香港)有限公司、佰利联(欧洲)有限公司、佰利联(美洲)有限公司负责出口市场的业务拓展。自2016年9月公司收购四川龙蟒钛业股份有限公司，公司共拥有五大钛白粉生产基地。</p><p>一心做大做强的龙蟒佰利也有重组落空的时候。2018年3月，龙蟒佰利公告称，公司拟通过发行股份及支付现金相结合的方式购买四川安宁铁钛股份有限公司(简称“安宁铁钛”)100%股权，标的资产整体交易价格在45亿元-50亿元之间。</p><p>不过停牌两月之后，2018年5月17日，龙蟒佰利却宣告重大资产重组终止。但龙蟒佰利与安宁铁钛将以另外一种方式进行合作。根据龙蟒佰利的表述，双方目前已签署相关协议，并达成采购战略合作关系。根据该协议，龙蟒佰利预计在未来5年，采购安宁铁钛钛精矿的总量约50万吨。</p><p>此次终止重组也引起了深交所的关注并下发关注函。对于终止重组原因，龙蟒佰利也只一句话带过。其表示，“各方对本次交易价格及发行价格、发行数量的调整等具体条款未能达成一致意见。”</p><p>在此次重组事宜无疾而终之后，龙蟒佰利在回复交易所的关注函中表示，本次交易的终止未对公司与标的公司的正常业务合作以及公司的生产经营等方面造成不利影响，后续公司将继续寻找合适的收购标的，完善产业链。</p>	0
3365979	07月12日 公告将复牌个股（名单）	<p>根据07月12日上市公司公告，共有3只个股将于今日复牌。</p><p>本文由每经APP独立研发的AI机器人(300024,诊股)每经小强耗时：0.01秒写成。</p><p>07月12日复牌个股证券代码证券简称复牌时间停牌时间停牌截止时间停牌原因600485*ST信威2019-07-122016-12-27 09:302019-07-11 15:00拟筹划重大资产重组000895双汇发展2019-07-122019-07-11 09:302019-07-11 15:00刊登重要公告300629新劲刚2019-07-122019-07-11 09:302019-07-11 15:00刊登重要公告</p>	0
3360057	07月11日 公告停牌个股（名单）	<p>根据07月11日上市公司公告，共有3只个股将于今日停牌。</p><p>本文由每经APP独立研发的AI机器人(300024,诊股)每经小强耗时：0.01秒写成。</p><p>07月11日停牌个股证券代码证券简称停牌时间停牌截止时间预计复牌时间停牌期限停牌原因000895双汇发展2019-07-11 09:30连续停牌刊登重要公告300629新劲刚2019-07-11 09:30连续停牌刊登重要公告300108吉药控股2019-07-11 09:302019-07-24 15:002019-07-25连续停牌拟筹划重大资产重组</p>	0
3122179	4月19日沪深两市最新交易提示	<p><strong>【首发新股上市日】</strong></p><p>新媒股份</p><p><strong>【增发新股上市日】</strong></p><p>辰安科技</p><p><strong>【分红转增股权登记日】</strong></p><p>星源材质 朗科科技 华夏航空 兴森科技 艾迪精密 迪贝电气 爱朋医疗迪生力 双汇发展 承德露露 扬帆新材 菲利华</p><p><strong>【分红转增除权除息日】</strong></p><p>金徽酒 澳洋顺昌 双星新材 西藏药业 隆华科技 滨化股份 佳发教育四方达 大华股份 纳尔股份 洁美科技 远东传动</p><p><strong>【分红转增股份上市日】</strong></p><p>佳发教育</p><p><strong>【分红转增红利发放日】</strong></p><p>金徽酒 澳洋顺昌 双星新材 西藏药业 隆华科技 滨化股份 佳发教育四方达 大华股份 纳尔股份 洁美科技 远东传动</p><p><strong>【股东大会召开日】</strong></p><p>煌上煌 国检集团 三川智慧 凯普生物 万年青 吉电股份 穗恒运Ａ新天科技 苏试试验 西仪股份 世名科技 浪潮信息 贤丰控股 东信和平快意电梯 皇马科技 东软载波 康德莱 华安证券 金河生物 中南建设荣盛发展 平治信息 大连圣亚 吉视传媒 天邦股份 财信发展 天目湖派思股份 天首发展 华策影视 汉鼎宇佑 *ST天业 大千生态 深圳华强现代投资 恒源煤电 苏 泊 尔 长江传媒 全 聚 德 亿通科技 太阳能冠农股份 力盛赛车 新开普 敦煌种业 爱建集团 恒生电子 澄星股份华友钴业 景旺电子 海澜之家 太龙药业 维力医疗 安科生物 莱宝高科金城医药 建科院 金 融 街 上海洗霸 寿仙谷 大冶特钢 华东科技山东钢铁 深物业A 深物业B 京粮控股 永悦科技 新天药业 能科股份北斗星通 中材节能 九强生物 京粮B 天汽模 安科瑞 航发动力新文化 渤海轮渡 泛海控股 福成股份 东百集团 陆家嘴 陆家Ｂ股*ST藏旅 鸿路钢构 鸿博股份 海航控股 海控Ｂ股 华谊兄弟 华泰股份三特索道 海王生物 猛狮科技 华锦股份 雷迪克 东旭光电 红豆股份丰林集团 东旭B 英搏尔 维信诺 重庆路桥 宁波港 天鹅股份中金环境 雅克科技 双良节能 达安基因 多喜爱 华森制药 广弘控股重庆水务 国统股份 上海机电 机电Ｂ股 启迪桑德 张家界 苏美达涪陵榨菜 裕同科技 全柴动力 杭锅股份 吉林化纤 东方钽业 创业黑马游族网络 光威复材 文山电力 荣安地产 众源新材 新界泵业 华纺股份海螺型材 汇金股份 昆药集团 百隆东方 神雾节能 东贝Ｂ股 *ST天马海兴电力 江山股份</p><p><strong>【股东资格登记日】</strong></p><p>华兰生物 南方汇通 至正股份 时代新材 东方航空 浙商证券 金路集团绿景控股 万润股份 硕贝德 中百集团 山东高速 节能风电 天舟文化恒天海龙 佛山照明 粤照明Ｂ 太化股份 三毛派神 易德龙 信达地产天源迪科 紫金银行 中文传媒 北纬科技 中成股份 泛微网络 重庆燃气国投中鲁 五矿发展 首创股份 亚邦股份 *ST 中绒 招商轮船 申华控股天海防务 华数传媒 长盈精密 凤竹纺织 ST大控 纵横通信 康力电梯珠江钢琴 无锡银行 延江股份 通富微电 泰禾光电 中国国贸 新疆火炬*ST龙力 龙泉股份 国联水产 西部创业 云南能投 春兴精工 17泰达债17泰达02 上海能源 盐 田 港 华斯股份 山大华特 泰永长征 久其软件东安动力 中核科技 丽江旅游 闽发铝业 金通灵 濮耐股份 绿茵生态柳 工 原尚股份 汇纳科技 木林森 顶点软件 盛天网络 华西能源欧普康视 西藏天路 深高速</p><p><strong>【摇号结果公告日】</strong></p><p>运达股份 中创物流</p>	1
3127104	4月22日沪深两市最新交易提示	<p><strong>【首发新股上市日】</strong></p><p>智莱科技</p><p><strong>【分红转增股权登记日】</strong></p><p>中环环保 丝路视觉 兴瑞科技 中科曙光 崇达技术 茂业商业 葵花药业 塔牌集团 佳士科技 小天鹅Ａ 东风股份</p><p><strong>【分红转增除权除息日】</strong></p><p>星源材质 朗科科技 华夏航空 兴森科技 艾迪精密 迪贝电气 爱朋医疗 迪生力 双汇发展 承德露露 扬帆新材 菲利华</p><p><strong>【分红转增股份上市日】</strong></p><p>朗科科技 华夏航空 扬帆新材</p><p><strong>【分红转增红利发放日】</strong></p><p>星源材质 朗科科技 华夏航空 兴森科技 艾迪精密 迪贝电气 爱朋医疗 迪生力 双汇发展 承德露露 扬帆新材 菲利华</p><p><strong>【股东大会召开日】</strong></p><p>民丰特纸 银河磁体 宏辉果蔬 新农股份 东方中科 九阳股份 光电股份 东风汽车 福达股份 西藏城投 同益股份 中科三环 广汇物流 新晨科技 太平鸟 华力创通 众兴菌业 小天鹅Ａ 小天鹅Ｂ 楚天科技 恒基达鑫 盈趣科技 康跃科技 昂利康 *ST厦华 西部材料 达安股份 朗新科技 二六三 中航善达 中科信息 电科院 华金资本 新劲刚 拓尔思 中环装备 福鞍股份 思创医惠 凯撒旅游 茶花股份 隆平高科 航民股份 奥飞数据 台华新材 兴发集团 高德红外 云内动力 兴业科技 海辰药业 晶瑞股份 中工国际 中元股份</p><p><strong>【股东资格登记日】</strong></p><p>福安药业 浪潮软件 太辰光 皮阿诺 七 匹 狼 三泰控股 启明信息 联环药业 科新机电 盛路转债 北新建材 爱柯迪 山鹰纸业 富瑞特装 沃特股份 红旗连锁 金宇车城 鹏鼎控股 海南橡胶 凌云股份 海航基础 乐凯胶片 金洲慈航 新华锦 上海洗霸 徐工机械 太极实业 *ST宜化 伟星新材 北大荒 东华科技 岷江水电 三六零 GQY视讯 云投生态 潜能恒信 海 利 得 亚联发展 永吉股份 岳阳林纸 江淮汽车 华谊兄弟 空港股份 天津港 19夷陵01 开润股份 东南网架 18君华01 松发股份 18天齐01 赣粤高速 华锋股份 中公教育 赛托生物 文灿股份 皖维高新 三诺生物 17夷陵01 榕基软件 宁波海运 北方国际 兔宝宝 跃岭股份 中恒集团</p><p><strong>【实行特别处理日】</strong></p><p>菲达环保</p><p><strong>【撤销特别处理日】</strong></p><p>*ST安煤</p><p><strong>【取消*处理日】</strong></p><p>*ST安煤</p><p><strong>【实行退市风险警示日】</strong></p><p>菲达环保</p>	1
2837995	鼎晖折戟新大洲A	<p>成立于2002年的鼎晖，一度被视为国内最出色的投资机构之一。对双汇的持续押注，并最终收获巨额回报，被视为鼎晖的得意之作。从某种意义来看，鼎晖与陈阳友、恒阳牛业的合作，几乎有意在复制双汇的故事。可这次的结局与投资双汇相差甚远，不仅未有优良业绩，甚至连本金都要通过司法途径保全。</p><p>被视为“国内PE标杆”的鼎晖，正在A股遭遇一场小败局。很难让人相信，这是一起鼎晖深度参与近五年的资本运作，如今复盘，每一步操作都与鼎晖的“得意之作”并无二致，可现在的结果令人唏嘘。</p><p>一个多月前(2018年12月11日)，新大洲A连发三条公告，披露第一大股东尚衡冠通财产份额变动情况：一方面，鼎晖系从恒阳农业(陈阳友实际控制)手中接下尚衡冠通42.86%财产份额；另一方面，鼎晖系申请对尚衡冠通、陈阳友所持新大洲A股份予以冻结。</p><p>2019年1月11日，新大洲A直接被证监会立案调查，公司股价应声大挫。从目前进展来看，新大洲A正面临严峻考验：过去几年，公司主营业务一直未有起色，被寄予厚望的重组则会因被立案调查而停止。</p><p><strong>看似入主实为保全</strong></p><p>新大洲A的迅速“走红”，来自鼎晖的高调操作。</p><p>2018年12月11日，新大洲A发布公告称，公司第一大股东尚衡冠通的合伙人及所持合伙份额日前发生变动。鼎晖系旗下的鼎晖天骏、鼎晖天宁以1元的价格，合计受让恒阳农业所持尚衡冠通42.86%财产份额。转让完成后，鼎晖系合计持有尚衡冠通85.72%的财产份额。</p><p>知名PE接下上市公司第一大股东大部分的财产份额，很容易令市场浮想联翩，新大洲A股价还因此连续涨停。可根据公司当日的另两则公告，以及此后披露内容，投资者很快发现情况不对。在接下上述财产份额同时，鼎晖系已经申请冻结尚衡冠通、陈阳友所持全部上市公司股份。2018年12月19日，新大洲A披露，由于背书票据未能如期兑付、参股公司所得税为缴纳、股权协议纠纷等原因，公司旗下多个账户、房产被冻结。</p><p>随着时间推移，更多问题暴露出来。2019年1月11日，公司收到中国证监会《调查通知书》。这意味着公司的重组被按下了暂停键。</p><p><strong>运作不顺质押告急</strong></p><p>看到新大洲A的现状，很难让人将此与鼎晖“国内PE标杆”的名头联系起来。翻阅鼎晖与陈阳友、恒阳牛业(实控人是陈阳友)的过往，几乎可以确信，这是一起鼎晖一手操作的方案。</p><p>早在2014年6月，恒阳牛业就在官网发布了与鼎晖的合作情况，当年3月，公司与鼎晖携手收购澳大利亚Brorsen家族屠宰公司，实现了恒阳牛业的海外扩张。</p><p>2016年3月，有了鼎晖加持的陈阳友开始在A股出手。由其为控制人的尚衡冠通斥资约7亿元接下新大洲A的10.99%股权，成为上市公司第一大股东。陈阳友当时表示，拟向上市公司注入牛肉产业链的相关资产，并启动了重组停牌事项，计划收购恒阳牛业100%股权。彼时，鼎晖已经悄然出现，出资3亿元作为7亿元“买壳”资金的优先级合伙人。</p><p>然而，上述重组未能顺利推出。此后两年间，新大洲A也多次进行资产腾挪，把原有业务置出，装入陈阳友旗下部分资产，但一直未有大规模的交易动作。</p><p>按照惯例，只要拟装入资产运行稳定，上市公司总有机会将其收入囊中。可在此期间，市场却出现了变化。陈阳友及鼎晖“买壳”时，新大洲A整体市值约为63亿元，如今，新大洲A市值已经跌至23.5亿元，尚衡冠通所持上市公司股份不仅悉数质押，还曾触及平仓线，陈阳友也在彼时公告中直言“筹措资金困难”。</p><p>携手走过近五年、曾共同“买壳”的企业家遇到了困境，鼎晖是怎么操作的？目前来看，鼎晖选择了“自保”，无论是接过尚衡冠通部分财产份额，还是冻结股份，都为后续保全自身权益留下空间。</p><p><strong>曾经辉煌如今颓败？</strong></p><p>成立于2002年的鼎晖，一度被视为国内最出色的投资机构之一，双汇集团、蒙牛、美的、分众等诸多知名公司都有鼎晖的身影。其中，对双汇的持续押注，并最终收获巨额回报，被视为鼎晖的得意之作。</p><p>从某种意义来看，鼎晖与陈阳友、恒阳牛业的合作，几乎有意在复制双汇的故事。同样是对看好押注，同样是助其收购海外资产，同样是帮助上市，可这一方案的结局与投资双汇却相差甚远，不仅未有优良业绩，甚至连本金都要通过司法途径保全。</p><p>更有意思的是，在这次问题爆发之前，与恒阳牛业相处多年的鼎晖，依然保持低调，看着对方将部分资产装入上市公司，即使这些资产事后证明未能达到预期。</p><p>根据官方表述，鼎晖的核心理念是为投资人、被投企业不断创造价值。但在此案例案中，鼎晖显然没能将理念变为现实。</p>	1
3131271	猪肉板块持续走强 禾丰牧业逼近涨停板	<p>猪肉板块持续走强，禾丰牧业（603609）冲击涨停板，天康生物（002100）、华统股份（002840）、正邦科技（002157）、大北农（002385）、唐人神（002567）、双汇发展（000895）、温氏股份（300498）、金新农（002548）、天邦股份（002124）等个股亦有上涨表现。</p><p>分析人士普遍表示，随着全国能繁母猪存栏继续大降，预计4月份的存栏数据同比降幅或将进一步扩大，行业产能仍处于下行通道，二季度猪价或将震荡上行。在此背景下，下半年随着生猪出栏量进一步下降以及消费端的提振，猪价即将进入趋势性上涨阶段，猪肉概念板块基本面有望逐步改善，具有业绩支撑的绩优龙头标的有望持续获得存量资金的关注。</p>	1
3134515	猪概念股持续走红 股期“两手抓”	<p>CME瘦肉猪期货4月22日下跌，并一度触及跌停。但这并没有影响国内A股市场上生猪概念股炒作热情。周二，猪产业链概念股持续走强。禾丰牧业、正虹科技、得利斯等涨停，天康生物、华统股份、唐人神、双汇发展、温氏股份等个股也有较好表现。分析人士认为，此轮猪周期上涨幅度有望突破历史高点。股票方面，建议继续关注猪概念股，期货方面则可关注豆粕做空机会。</p><p><strong>猪价预期继续上行</strong></p><p>4月23日，农业农村部发展规划司司长魏百刚指出，一季度相关疫情发生势头趋缓，23个省解除疫情封锁，生猪生产和调运秩序加快恢复。一季度生猪出栏1.88亿头，同比减少5.1%；猪肉产量1463万吨，同比减少5.2%。</p><p>其表示，受疫情影响，现在规模猪场补栏比较慎重，一些小产户加速推出，生猪和能繁母猪存栏数持续减少，连续三个月同比下降超过10%，按照六个月生猪生产周期推算，预计下半年猪肉供应可能趋紧，价格可能出现明显上涨。特别是，猪肉是CPI当中占比最大的食品消费品种，猪价上涨对CPI走高会起到一定的推动作用，所以要保证生猪产能。近期，农业农村部也要求各地加强生猪生产和市场监测预警，强化一系列的政策措施，以保障生猪生产平稳运行。</p><p>畜牧兽医局副局长王俊勋在发布会上表示，猪价已提前进入上涨周期，预判全年猪肉产量会下降，后期生猪供应会趋紧，四季度活猪价格将会突破2016年历史高点。</p><p>据农业农村部监测，4月23日全国农产品批发市场猪肉平均价格为20.31元/公斤，去年同期为16.12元/公斤，涨幅为26%。</p>	1
3134798	谁是今年风口的猪？答案是：猪	<p>4月23日大盘继续调整，但猪肉板块持续走强，得利斯、正虹科技涨停，雏鹰农牧、华统股份、双汇发展、益生股份等个股亦有上涨表现。今年以来，猪肉概念领涨全市场，而业内人士称，肉价和股价还有很大空间，你信吗？    　　猪肉概念领涨，基金疯狂加仓<br/> 　　东方财富Choice数据显示，今年以来，猪肉概念已上涨了74.4%，超越前期异常火爆的工业大麻概念，位列各概念板块之首。个股中，新五丰涨幅达351.48%，正邦科技涨近300%，傲农生物、天邦股份、唐人神、益生股份涨幅均逾200%。    数据来源：东方财富Choice数据<br/> 　　同时，受益生猪行业去产能持续、猪价开启上行期，一季度农业板块公募基金配置比例继续提升。广发证券的数据显示，今年一季度，农林牧渔板块公募基金持仓比例达4.77%，环比提升1.8个百分点；标准配置比例为2.58%，超出标准比例2.19%，超配比例自2012年有统计数据以来达到最高。截至今年一季度末，共有21只猪肉概念股被公募基金持仓，合计持股市值为239.33亿元。    图片来源：广发证券<br/> 　　猪价还会涨！<br/> 　　4月23日，农业农村部在一季度农业农村经济运行情况发布会上表示，3月份生猪存栏和母猪存栏出现了“双下降”，下降的幅度、速度之快也是近十年来出现的最大值。<br/> 　　这里还有猪周期因素的影响，去年同期猪价处于下降通道，同比幅度大，是双重因素叠加影响的结果。总体来看，猪价已经提前进入了上涨周期，预判全年猪肉产量会下降，后期生猪供应会趋紧，四季度活猪价格将会突破2016年的历史高点。<br/> 　　东方财富Choice数据显示，2016年6月，22省平均生猪价格最高达到21.2元/千克，而目前的价格为14.86元/千克，如果要突破2016年历史高点，意味着目前的生猪价格还有近50%的涨幅。<br/> 　　近5年生猪价格走势    数据来源：东方财富Choice数据<br/> 　　农业农村部发展规划司司长魏百刚表示，当前中国生猪产能持续下滑。受非洲猪瘟影响，现在规模猪场补栏比较慎重，一些小产户加速推出，生猪和能繁母猪存栏数持续减少，连续三个月同比下降超过10%，按照六个月生猪生产周期推算，预计下半年猪肉供应可能趋紧，价格可能出现明显上涨。<br/> 　　近3年生猪存栏量同比增幅    数据来源：东方财富Choice数据<br/> 　　畜牧兽医局副局长王俊勋透露，去年8月我国发生非洲猪瘟疫情以来，截至今年4月22日，我国共发生了129起非洲猪瘟疫情。目前，疫情累计捕杀生猪达到102万头。总的来讲，疫情形势还是比较严峻的。<br/> 　　肉价涨破30元？<br/> 　　非洲猪瘟疫情自去年8月国内首次暴发至今已将近8个月，生猪养殖行业遭遇了冰火两重天。从最初的养殖户恐慌性抛售至2019年1月中旬，生猪价格刷新了2006年以来的历史低点。然而，在生猪产能遭受重创的主要因素作用下，生猪价格开始爆发性上涨，开启了本轮猪肉价格的“牛市”。<br/> 　　那么，猪价上行空间会有多少？海通证券认为，从历史经验来看，最近十年猪肉价格的顶部在30元/千克左右。考虑到猪瘟的助推，本轮周期猪价或上行更快。他们推算，本轮猪价高点或在明年1季度附近出现，之后随着需求季节性减弱和补栏增加，猪价有望回落。去年4季度以来生猪存栏急跌，短期冲击供给较大，不排除本轮猪价高点超过以往，估算猪肉价格今年底或接近30元/千克，在明年初价格或达33元/千克左右。<br/> 　　同时，江海证券屈庆团队认为，由于本轮非洲猪瘟影响持续较长，叠加此前猪价上行并未带动母猪补栏，养殖户加速去产能，导致猪肉供给收缩幅度更大，猪肉上涨高点可能会超过历史周期高点，或将涨至30-35元左右。<br/> 　　农业农村部近期发布的报告显示，本轮价格周期猪价高点预期在2020年上半年，猪价将会在未来3年保持较高水平，猪肉价格在今年下半年可能大幅增长。<br/> 　　如果猪价还要大幅上涨，猪肉概念是否还可以继续疯狂？<br/> 　　仅供投资者参考，不构成投资建议<br/> 　　股市有风险，投资需谨慎</p>	1
